step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
39,'C1225533078','2','F','28007','M348934600','28007','es_transportation',25.56,0
39,'C1630887376','4','F','28007','M348934600','28007','es_transportation',38.83,0
39,'C798268011','3','F','28007','M1823072687','28007','es_transportation',9.22,0
39,'C695108722','2','M','28007','M1823072687','28007','es_transportation',8.13,0
39,'C7197142','2','M','28007','M348934600','28007','es_transportation',41.99,0
39,'C2117938225','4','M','28007','M348934600','28007','es_transportation',3.43,0
39,'C1102464953','4','F','28007','M1823072687','28007','es_transportation',19.42,0
39,'C100045114','4','M','28007','M732195782','28007','es_travel',3902.93,1
39,'C879260717','2','M','28007','M732195782','28007','es_travel',2590.21,1
39,'C1254696728','2','M','28007','M348934600','28007','es_transportation',39.73,0
39,'C100992504','2','F','28007','M1823072687','28007','es_transportation',20.99,0
39,'C1122835446','2','F','28007','M1823072687','28007','es_transportation',19.36,0
39,'C2062758473','2','F','28007','M348934600','28007','es_transportation',29.03,0
39,'C1975322645','3','F','28007','M1823072687','28007','es_transportation',34.71,0
39,'C1107580024','4','F','28007','M1823072687','28007','es_transportation',76.07,0
39,'C2028528769','5','M','28007','M348934600','28007','es_transportation',19.1,0
39,'C2090486181','4','M','28007','M85975013','28007','es_food',41.88,0
39,'C1476138873','5','F','28007','M1823072687','28007','es_transportation',45.54,0
39,'C615816786','2','F','28007','M348934600','28007','es_transportation',42.15,0
39,'C707769587','3','F','28007','M1198415165','28007','es_wellnessandbeauty',96.13,0
39,'C1411169363','2','F','28007','M1823072687','28007','es_transportation',14.22,0
39,'C1854104284','2','F','28007','M1823072687','28007','es_transportation',24.75,0
39,'C1893753407','2','F','28007','M348934600','28007','es_transportation',45.08,0
39,'C1383337902','2','M','28007','M348934600','28007','es_transportation',24.51,0
39,'C295362058','4','M','28007','M1823072687','28007','es_transportation',27.78,0
39,'C1387070447','2','M','28007','M348934600','28007','es_transportation',10.65,0
39,'C1789457872','2','F','28007','M1823072687','28007','es_transportation',2.44,0
39,'C1364381627','3','M','28007','M348934600','28007','es_transportation',22.11,0
39,'C510934446','1','F','28007','M1823072687','28007','es_transportation',46.63,0
39,'C983659750','2','M','28007','M348934600','28007','es_transportation',30.87,0
39,'C131296547','2','M','28007','M348934600','28007','es_transportation',27.21,0
39,'C1610467120','2','M','28007','M348934600','28007','es_transportation',10.91,0
39,'C1233802034','3','F','28007','M348934600','28007','es_transportation',11.88,0
39,'C338456981','3','M','28007','M348934600','28007','es_transportation',0.02,0
39,'C647327489','2','M','28007','M1823072687','28007','es_transportation',47.09,0
39,'C1289997724','4','F','28007','M348934600','28007','es_transportation',22.53,0
39,'C577335130','4','M','28007','M348934600','28007','es_transportation',14.49,0
39,'C1878500339','2','F','28007','M348934600','28007','es_transportation',28.95,0
39,'C673469784','3','F','28007','M348934600','28007','es_transportation',12.87,0
39,'C673469784','3','F','28007','M1823072687','28007','es_transportation',34.33,0
39,'C834963773','5','F','28007','M1053599405','28007','es_health',42.03,0
39,'C125481968','1','M','28007','M348934600','28007','es_transportation',52.22,0
39,'C892943299','3','F','28007','M348934600','28007','es_transportation',7.58,0
39,'C567897093','2','M','28007','M1823072687','28007','es_transportation',9.9,0
39,'C1844695541','4','F','28007','M1823072687','28007','es_transportation',0.82,0
39,'C1433843082','4','F','28007','M1823072687','28007','es_transportation',16.35,0
39,'C229665572','5','F','28007','M348934600','28007','es_transportation',1.47,0
39,'C1404589205','2','M','28007','M1823072687','28007','es_transportation',28.57,0
39,'C1314533733','2','M','28007','M348934600','28007','es_transportation',9.85,0
39,'C2039473569','2','M','28007','M348934600','28007','es_transportation',32.51,0
39,'C240900578','1','M','28007','M348934600','28007','es_transportation',18.67,0
39,'C1981089677','4','M','28007','M348934600','28007','es_transportation',4.28,0
39,'C1574217480','1','F','28007','M1823072687','28007','es_transportation',15.65,0
39,'C2035341190','2','M','28007','M348934600','28007','es_transportation',31.54,0
39,'C1527362143','6','M','28007','M348934600','28007','es_transportation',20.48,0
39,'C597908249','3','F','28007','M1823072687','28007','es_transportation',6.48,0
