step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
118,'C2126019044','4','M','28007','M1823072687','28007','es_transportation',41.42,0
118,'C1763624260','6','F','28007','M1823072687','28007','es_transportation',33.8,0
118,'C1019071188','4','M','28007','M1823072687','28007','es_transportation',30.06,0
118,'C688041542','2','M','28007','M348934600','28007','es_transportation',63.01,0
118,'C261466841','6','M','28007','M348934600','28007','es_transportation',40.92,0
118,'C695108722','2','M','28007','M1823072687','28007','es_transportation',34.27,0
118,'C1345265337','2','M','28007','M1823072687','28007','es_transportation',52.0,0
118,'C978637475','2','F','28007','M348934600','28007','es_transportation',0.64,0
118,'C1102156492','4','M','28007','M1823072687','28007','es_transportation',53.33,0
118,'C732771224','4','F','28007','M349281107','28007','es_fashion',183.84,0
118,'C732771224','4','F','28007','M1600850729','28007','es_fashion',91.07,0
118,'C607766298','1','F','28007','M1823072687','28007','es_transportation',34.58,0
118,'C1885719603','3','F','28007','M1823072687','28007','es_transportation',41.5,0
118,'C2084449024','4','F','28007','M980657600','28007','es_sportsandtoys',383.0,1
118,'C1994178184','4','M','28007','M980657600','28007','es_sportsandtoys',532.23,1
118,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',28.77,0
118,'C653835530','2','M','28007','M348934600','28007','es_transportation',7.38,0
118,'C1906259613','6','F','28007','M348934600','28007','es_transportation',14.66,0
118,'C1960578141','3','F','28007','M1823072687','28007','es_transportation',56.4,0
118,'C2090486181','4','M','28007','M348934600','28007','es_transportation',20.92,0
118,'C380082625','4','F','28007','M348934600','28007','es_transportation',30.98,0
118,'C1659350842','2','F','28007','M1823072687','28007','es_transportation',43.26,0
118,'C363029037','3','M','28007','M1823072687','28007','es_transportation',26.18,0
118,'C384665757','3','F','28007','M348934600','28007','es_transportation',14.66,0
118,'C1348957967','2','M','28007','M1823072687','28007','es_transportation',12.4,0
118,'C179648560','4','F','28007','M348934600','28007','es_transportation',51.31,0
118,'C172707110','3','F','28007','M1823072687','28007','es_transportation',8.3,0
118,'C1739071229','4','F','28007','M1823072687','28007','es_transportation',19.66,0
118,'C2126657609','2','F','28007','M480139044','28007','es_health',210.51,1
118,'C1935661715','2','M','28007','M480139044','28007','es_health',159.28,1
118,'C1533000663','4','F','28007','M348934600','28007','es_transportation',24.87,0
118,'C1533000663','4','F','28007','M1823072687','28007','es_transportation',12.61,0
118,'C655625028','6','F','28007','M348934600','28007','es_transportation',9.29,0
