step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
26,'C638838388','2','F','28007','M348934600','28007','es_transportation',13.73,0
26,'C1750362802','5','M','28007','M348934600','28007','es_transportation',24.28,0
26,'C430171917','2','M','28007','M348934600','28007','es_transportation',37.56,0
26,'C567897093','2','M','28007','M1823072687','28007','es_transportation',29.58,0
26,'C59912595','2','F','28007','M348934600','28007','es_transportation',57.16,0
26,'C1711634686','3','F','28007','M1823072687','28007','es_transportation',21.85,0
26,'C1346358504','1','M','28007','M348934600','28007','es_transportation',23.35,0
26,'C179748485','2','M','28007','M348934600','28007','es_transportation',22.38,0
26,'C203163727','5','F','28007','M348934600','28007','es_transportation',22.32,0
26,'C574852748','4','F','28007','M348934600','28007','es_transportation',10.51,0
26,'C1732307957','5','F','28007','M1823072687','28007','es_transportation',17.05,0
26,'C1236503001','2','F','28007','M1823072687','28007','es_transportation',29.92,0
26,'C1870872671','2','F','28007','M1823072687','28007','es_transportation',21.31,0
26,'C1701338775','5','F','28007','M1823072687','28007','es_transportation',61.34,0
26,'C188084843','2','M','28007','M855959430','28007','es_hyper',27.12,0
26,'C608244416','1','F','28007','M348934600','28007','es_transportation',36.19,0
26,'C1954938610','4','M','28007','M1053599405','28007','es_health',3.71,0
26,'C2084267589','3','F','28007','M1823072687','28007','es_transportation',33.45,0
26,'C357634845','3','M','28007','M1823072687','28007','es_transportation',23.12,0
26,'C1575599226','4','F','28007','M348934600','28007','es_transportation',50.78,0
26,'C935791733','3','U','28007','M1823072687','28007','es_transportation',38.26,0
26,'C870503362','2','F','28007','M348934600','28007','es_transportation',4.44,0
26,'C1532144144','1','M','28007','M348934600','28007','es_transportation',37.75,0
26,'C656851338','2','F','28007','M348934600','28007','es_transportation',57.03,0
26,'C1017941602','5','M','28007','M1823072687','28007','es_transportation',27.82,0
26,'C915430510','2','F','28007','M348934600','28007','es_transportation',31.9,0
26,'C1992960127','3','F','28007','M1823072687','28007','es_transportation',25.98,0
26,'C1847111025','3','M','28007','M349281107','28007','es_fashion',207.45,0
26,'C1304621872','2','F','28007','M1823072687','28007','es_transportation',6.67,0
26,'C1545484501','2','M','28007','M1823072687','28007','es_transportation',35.23,0
26,'C1969886762','4','M','28007','M348934600','28007','es_transportation',11.96,0
26,'C324333692','4','F','28007','M1823072687','28007','es_transportation',25.34,0
26,'C1350793893','1','M','28007','M1823072687','28007','es_transportation',40.56,0
26,'C2123823248','4','F','28007','M1649169323','28007','es_sportsandtoys',129.46,0
26,'C1952969809','4','F','28007','M348934600','28007','es_transportation',24.2,0
26,'C43130617','2','M','28007','M348934600','28007','es_transportation',7.87,0
26,'C5079947','3','F','28007','M348934600','28007','es_transportation',15.06,0
26,'C1196579721','2','F','28007','M348934600','28007','es_transportation',15.82,0
26,'C1970738826','4','M','28007','M1872033263','28007','es_home',3.05,0
26,'C1129111658','5','F','28007','M348934600','28007','es_transportation',49.59,0
26,'C1786430014','1','F','28007','M1823072687','28007','es_transportation',33.85,0
26,'C724380392','2','F','28007','M348934600','28007','es_transportation',12.79,0
26,'C1320820565','2','F','28007','M348934600','28007','es_transportation',39.17,0
26,'C367433559','2','M','28007','M1823072687','28007','es_transportation',35.93,0
26,'C870367228','4','M','28007','M1823072687','28007','es_transportation',11.93,0
26,'C1423644375','2','M','28007','M348934600','28007','es_transportation',20.1,0
26,'C1257820473','3','M','28007','M1823072687','28007','es_transportation',12.66,0
26,'C521087514','4','F','28007','M1823072687','28007','es_transportation',24.2,0
26,'C479535332','5','F','28007','M1823072687','28007','es_transportation',46.81,0
26,'C1023803355','4','M','28007','M348934600','28007','es_transportation',10.81,0
26,'C1316262830','1','F','28007','M348934600','28007','es_transportation',2.76,0
26,'C454239699','3','F','28007','M348934600','28007','es_transportation',28.63,0
26,'C1149179033','5','M','28007','M348934600','28007','es_transportation',22.11,0
26,'C1051712338','4','M','28007','M348934600','28007','es_transportation',21.17,0
26,'C1935421495','1','F','28007','M348934600','28007','es_transportation',53.32,0
26,'C1255231772','2','F','28007','M348934600','28007','es_transportation',1.08,0
26,'C1791559714','3','F','28007','M1823072687','28007','es_transportation',67.57,0
26,'C1964602402','4','M','28007','M348934600','28007','es_transportation',26.17,0
26,'C1309194397','4','F','28007','M348934600','28007','es_transportation',15.52,0
26,'C1267365709','3','F','28007','M348934600','28007','es_transportation',16.69,0
26,'C1186953291','4','M','28007','M348934600','28007','es_transportation',15.86,0
26,'C1186953291','4','M','28007','M1823072687','28007','es_transportation',44.63,0
26,'C270217031','3','F','28007','M1823072687','28007','es_transportation',45.52,0
26,'C741680636','4','M','28007','M348934600','28007','es_transportation',25.36,0
26,'C1525581466','1','F','28007','M348934600','28007','es_transportation',29.93,0
26,'C588719767','2','M','28007','M1823072687','28007','es_transportation',25.48,0
26,'C851731350','4','M','28007','M1823072687','28007','es_transportation',70.74,0
26,'C1644291222','2','F','28007','M348934600','28007','es_transportation',16.12,0
26,'C1986046665','2','F','28007','M348934600','28007','es_transportation',9.17,0
26,'C481773197','4','F','28007','M348934600','28007','es_transportation',38.17,0
26,'C1434853621','1','F','28007','M1823072687','28007','es_transportation',3.3,0
26,'C706757729','3','M','28007','M855959430','28007','es_hyper',59.15,0
26,'C200511130','2','M','28007','M85975013','28007','es_food',45.82,0
26,'C1682236855','2','M','28007','M855959430','28007','es_hyper',96.97,0
26,'C905744010','2','F','28007','M348934600','28007','es_transportation',33.2,0
26,'C609452246','3','F','28007','M1823072687','28007','es_transportation',7.4,0
26,'C797980818','3','M','28007','M1823072687','28007','es_transportation',9.79,0
