step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
80,'C129386345','3','M','28007','M1823072687','28007','es_transportation',30.96,0
80,'C643323409','2','M','28007','M348934600','28007','es_transportation',11.98,0
80,'C643323409','2','M','28007','M1823072687','28007','es_transportation',23.85,0
80,'C1847111025','3','M','28007','M348934600','28007','es_transportation',0.83,0
80,'C1847111025','3','M','28007','M1823072687','28007','es_transportation',2.06,0
80,'C1999699557','3','F','28007','M1823072687','28007','es_transportation',36.35,0
80,'C656405809','1','M','28007','M348934600','28007','es_transportation',29.73,0
80,'C234264885','3','F','28007','M1823072687','28007','es_transportation',20.32,0
80,'C725705195','1','F','28007','M348934600','28007','es_transportation',33.1,0
80,'C380911997','2','F','28007','M1823072687','28007','es_transportation',52.06,0
80,'C2121874810','4','F','28007','M1823072687','28007','es_transportation',51.8,0
80,'C1560259762','3','F','28007','M151143676','28007','es_barsandrestaurants',38.54,0
80,'C1468082478','4','F','28007','M1823072687','28007','es_transportation',16.95,0
80,'C1530262146','2','M','28007','M1823072687','28007','es_transportation',32.74,0
80,'C430171917','2','M','28007','M1823072687','28007','es_transportation',14.95,0
80,'C1879341237','4','M','28007','M151143676','28007','es_barsandrestaurants',30.94,0
80,'C1368070837','2','F','28007','M348934600','28007','es_transportation',26.72,0
80,'C1939349733','2','M','28007','M1823072687','28007','es_transportation',47.82,0
80,'C986156699','3','F','28007','M1823072687','28007','es_transportation',14.96,0
80,'C1565058518','3','M','28007','M1823072687','28007','es_transportation',3.64,0
80,'C1404684380','5','F','28007','M1823072687','28007','es_transportation',4.38,0
80,'C23569509','5','M','28007','M1823072687','28007','es_transportation',28.47,0
80,'C1344489848','4','F','28007','M855959430','28007','es_hyper',18.47,0
80,'C241463462','6','M','28007','M855959430','28007','es_hyper',48.83,0
80,'C1264836741','2','F','28007','M1823072687','28007','es_transportation',17.47,0
80,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',23.56,0
80,'C1610467120','2','M','28007','M348934600','28007','es_transportation',12.08,0
80,'C2006367089','6','F','28007','M1823072687','28007','es_transportation',42.66,0
80,'C226102422','4','F','28007','M1400236507','28007','es_home',21.24,0
80,'C1512732275','3','F','28007','M85975013','28007','es_food',82.8,0
80,'C1289219178','4','M','28007','M1823072687','28007','es_transportation',1.38,0
80,'C1140809068','3','F','28007','M348934600','28007','es_transportation',7.43,0
80,'C261768480','4','F','28007','M1823072687','28007','es_transportation',25.76,0
80,'C69317479','3','F','28007','M1823072687','28007','es_transportation',18.41,0
80,'C1117403153','5','F','28007','M348934600','28007','es_transportation',23.53,0
80,'C761166755','3','F','28007','M1823072687','28007','es_transportation',16.21,0
80,'C2086664398','2','F','28007','M1823072687','28007','es_transportation',19.69,0
80,'C1445784416','4','M','28007','M1823072687','28007','es_transportation',82.77,0
80,'C139784508','2','M','28007','M1823072687','28007','es_transportation',5.58,0
80,'C1643499361','4','M','28007','M1823072687','28007','es_transportation',11.95,0
80,'C1325638360','5','M','28007','M151143676','28007','es_barsandrestaurants',84.38,0
80,'C334817037','3','M','28007','M1823072687','28007','es_transportation',0.04,0
80,'C433481742','4','F','28007','M1823072687','28007','es_transportation',5.72,0
80,'C1087943403','3','M','28007','M1823072687','28007','es_transportation',14.05,0
80,'C920335350','2','F','28007','M348934600','28007','es_transportation',39.28,0
80,'C961738915','2','M','28007','M1823072687','28007','es_transportation',24.32,0
80,'C840054516','2','F','28007','M1535107174','28007','es_wellnessandbeauty',71.41,0
80,'C1294166760','3','M','28007','M1823072687','28007','es_transportation',11.89,0
80,'C1049562739','3','M','28007','M1823072687','28007','es_transportation',18.82,0
80,'C2030175121','1','F','28007','M348934600','28007','es_transportation',24.52,0
80,'C2030175121','1','F','28007','M1823072687','28007','es_transportation',29.92,0
80,'C671524709','5','F','28007','M1823072687','28007','es_transportation',34.92,0
80,'C328208842','3','F','28007','M1823072687','28007','es_transportation',32.06,0
80,'C735039923','3','F','28007','M1823072687','28007','es_transportation',18.45,0
80,'C311188483','5','M','28007','M1600850729','28007','es_fashion',17.97,0
80,'C2005671734','2','F','28007','M1823072687','28007','es_transportation',42.13,0
80,'C248927068','2','F','28007','M1823072687','28007','es_transportation',58.27,0
80,'C2029865097','4','M','28007','M348934600','28007','es_transportation',32.44,0
80,'C2029865097','4','M','28007','M1823072687','28007','es_transportation',36.95,0
80,'C1874220848','2','M','28007','M348934600','28007','es_transportation',50.53,0
80,'C1558209795','3','F','28007','M348934600','28007','es_transportation',36.4,0
80,'C404247926','5','F','28007','M151143676','28007','es_barsandrestaurants',31.76,0
80,'C1532733169','3','M','28007','M1823072687','28007','es_transportation',3.65,0
80,'C1962407385','2','M','28007','M348934600','28007','es_transportation',11.85,0
80,'C161101673','2','M','28007','M1823072687','28007','es_transportation',40.48,0
80,'C73919470','3','F','28007','M348934600','28007','es_transportation',61.96,0
80,'C17359646','3','F','28007','M1823072687','28007','es_transportation',8.48,0
80,'C612230385','4','M','28007','M348934600','28007','es_transportation',17.03,0
80,'C908162687','6','F','28007','M348934600','28007','es_transportation',27.54,0
80,'C1067165398','5','M','28007','M1823072687','28007','es_transportation',11.5,0
80,'C226835436','4','F','28007','M1823072687','28007','es_transportation',25.68,0
80,'C1368210201','2','F','28007','M348934600','28007','es_transportation',7.42,0
80,'C677561666','1','F','28007','M1823072687','28007','es_transportation',33.06,0
80,'C486343841','3','M','28007','M1823072687','28007','es_transportation',31.54,0
80,'C1941625566','3','F','28007','M348934600','28007','es_transportation',14.9,0
80,'C1160421902','3','M','28007','M1823072687','28007','es_transportation',1.14,0
80,'C1921248691','0','F','28007','M85975013','28007','es_food',88.44,0
80,'C655625028','6','F','28007','M348934600','28007','es_transportation',35.47,0
80,'C1020192133','3','M','28007','M1823072687','28007','es_transportation',36.06,0
80,'C1107580024','4','F','28007','M348934600','28007','es_transportation',22.9,0
80,'C39607150','4','F','28007','M348934600','28007','es_transportation',14.49,0
80,'C1882920635','2','M','28007','M348934600','28007','es_transportation',14.06,0
80,'C698318224','2','F','28007','M348934600','28007','es_transportation',47.3,0
80,'C531109799','5','F','28007','M840466850','28007','es_tech',36.58,0
80,'C1941160297','1','F','28007','M349281107','28007','es_fashion',23.42,0
80,'C1159406873','3','F','28007','M1823072687','28007','es_transportation',29.6,0
80,'C1635345159','3','F','28007','M348934600','28007','es_transportation',49.27,0
80,'C1275741147','3','F','28007','M1823072687','28007','es_transportation',12.91,0
80,'C1463833315','1','M','28007','M1823072687','28007','es_transportation',42.64,0
80,'C74848504','3','F','28007','M151143676','28007','es_barsandrestaurants',81.82,0
80,'C1223439629','4','M','28007','M151143676','28007','es_barsandrestaurants',25.96,0
80,'C437189630','4','F','28007','M348934600','28007','es_transportation',0.11,0
80,'C1489294793','2','F','28007','M480139044','28007','es_health',185.42,0
80,'C924804429','3','M','28007','M1823072687','28007','es_transportation',20.47,0
80,'C1663162700','2','M','28007','M1823072687','28007','es_transportation',37.67,0
80,'C1434853621','1','F','28007','M348934600','28007','es_transportation',37.47,0
80,'C1740393527','2','F','28007','M1823072687','28007','es_transportation',62.35,0
80,'C381446674','5','F','28007','M1823072687','28007','es_transportation',32.12,0
80,'C1268275182','1','M','28007','M1823072687','28007','es_transportation',14.64,0
80,'C1952580233','4','F','28007','M348934600','28007','es_transportation',38.29,0
80,'C880299982','3','M','28007','M1823072687','28007','es_transportation',16.57,0
80,'C1018153896','3','F','28007','M348934600','28007','es_transportation',44.91,0
80,'C1844695541','4','F','28007','M1823072687','28007','es_transportation',45.66,0
80,'C402571153','4','M','28007','M980657600','28007','es_sportsandtoys',609.32,1
80,'C1830336096','4','M','28007','M980657600','28007','es_sportsandtoys',87.49,1
80,'C1711699171','2','M','28007','M1823072687','28007','es_transportation',4.87,0
80,'C96868586','3','M','28007','M1053599405','28007','es_health',8.61,0
80,'C655150548','1','F','28007','M1823072687','28007','es_transportation',5.07,0
80,'C944367934','4','F','28007','M348934600','28007','es_transportation',26.85,0
80,'C393216567','5','F','28007','M1823072687','28007','es_transportation',3.77,0
80,'C1605182199','3','F','28007','M1823072687','28007','es_transportation',18.07,0
80,'C6094907','5','M','28007','M1823072687','28007','es_transportation',3.64,0
80,'C1403689550','2','F','28007','M348934600','28007','es_transportation',18.53,0
80,'C1838681949','3','M','28007','M855959430','28007','es_hyper',54.9,0
80,'C512928735','2','F','28007','M348934600','28007','es_transportation',5.97,0
80,'C2038427935','3','F','28007','M1053599405','28007','es_health',238.37,0
80,'C354729496','4','M','28007','M348934600','28007','es_transportation',8.19,0
80,'C1083859927','1','F','28007','M1823072687','28007','es_transportation',16.99,0
80,'C805483863','4','F','28007','M348934600','28007','es_transportation',7.78,0
80,'C1904086644','5','F','28007','M348934600','28007','es_transportation',8.64,0
80,'C1141582476','2','F','28007','M1823072687','28007','es_transportation',7.0,0
80,'C669906110','3','F','28007','M151143676','28007','es_barsandrestaurants',58.27,0
80,'C1303695653','2','M','28007','M855959430','28007','es_hyper',9.65,0
80,'C176392439','2','M','28007','M348934600','28007','es_transportation',37.58,0
