step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
165,'C1700159150','4','F','28007','M1823072687','28007','es_transportation',48.72,0
165,'C891364505','3','F','28007','M1823072687','28007','es_transportation',58.72,0
165,'C1480799932','6','M','28007','M348934600','28007','es_transportation',9.74,0
165,'C1292140369','4','F','28007','M348934600','28007','es_transportation',23.54,0
165,'C1423644375','2','M','28007','M1946091778','28007','es_wellnessandbeauty',27.55,0
165,'C399777042','2','M','28007','M1823072687','28007','es_transportation',23.52,0
165,'C1483054025','1','F','28007','M1823072687','28007','es_transportation',14.12,0
165,'C1214828746','2','F','28007','M348934600','28007','es_transportation',39.16,0
165,'C1114643543','6','M','28007','M1823072687','28007','es_transportation',22.4,0
165,'C725094717','3','F','28007','M348934600','28007','es_transportation',27.08,0
165,'C897612698','4','M','28007','M348934600','28007','es_transportation',2.67,0
165,'C129386345','3','M','28007','M1823072687','28007','es_transportation',34.16,0
165,'C1461183154','5','F','28007','M1053599405','28007','es_health',114.2,0
165,'C1461183154','5','F','28007','M1913465890','28007','es_health',97.43,0
165,'C425397379','2','F','28007','M1823072687','28007','es_transportation',53.71,0
165,'C1738944491','2','M','28007','M1823072687','28007','es_transportation',21.38,0
165,'C21670075','2','F','28007','M348934600','28007','es_transportation',36.22,0
165,'C1019071188','4','M','28007','M1823072687','28007','es_transportation',8.74,0
165,'C1615671416','6','F','28007','M1823072687','28007','es_transportation',36.76,0
165,'C430579454','4','F','28007','M348934600','28007','es_transportation',37.94,0
165,'C1156509589','2','F','28007','M1823072687','28007','es_transportation',57.47,0
165,'C1524407626','1','M','28007','M1823072687','28007','es_transportation',38.96,0
165,'C359221218','3','M','28007','M1823072687','28007','es_transportation',14.12,0
165,'C350553475','1','M','28007','M1823072687','28007','es_transportation',4.38,0
165,'C1605642067','1','M','28007','M1823072687','28007','es_transportation',86.82,0
165,'C781096653','4','F','28007','M1823072687','28007','es_transportation',13.97,0
165,'C1658315324','4','M','28007','M1823072687','28007','es_transportation',8.31,0
165,'C255101565','1','F','28007','M85975013','28007','es_food',62.06,0
165,'C1373973501','4','F','28007','M1823072687','28007','es_transportation',47.32,0
165,'C177123752','4','M','28007','M1823072687','28007','es_transportation',36.57,0
165,'C1261640227','3','M','28007','M1823072687','28007','es_transportation',19.37,0
165,'C85676975','4','M','28007','M348934600','28007','es_transportation',19.18,0
165,'C362654279','2','F','28007','M1823072687','28007','es_transportation',23.91,0
165,'C1487582791','3','M','28007','M348934600','28007','es_transportation',31.1,0
165,'C881073190','2','F','28007','M1823072687','28007','es_transportation',18.35,0
165,'C165037464','1','F','28007','M1823072687','28007','es_transportation',45.04,0
165,'C1806963277','3','M','28007','M1823072687','28007','es_transportation',22.21,0
165,'C1560893361','3','M','28007','M1823072687','28007','es_transportation',27.32,0
165,'C1349106433','4','M','28007','M1823072687','28007','es_transportation',51.05,0
165,'C1020355960','2','F','28007','M1823072687','28007','es_transportation',47.27,0
165,'C1580025618','2','F','28007','M1823072687','28007','es_transportation',40.84,0
165,'C250546729','4','M','28007','M1823072687','28007','es_transportation',53.19,0
165,'C1890250226','3','M','28007','M1823072687','28007','es_transportation',23.87,0
165,'C1814870538','3','M','28007','M1823072687','28007','es_transportation',12.05,0
165,'C650108285','4','F','28007','M1823072687','28007','es_transportation',25.95,0
165,'C744245203','2','M','28007','M85975013','28007','es_food',100.72,0
165,'C1992185297','3','F','28007','M1823072687','28007','es_transportation',8.15,0
165,'C1303555047','3','M','28007','M348934600','28007','es_transportation',31.23,0
165,'C1303555047','3','M','28007','M1823072687','28007','es_transportation',41.12,0
165,'C167330970','2','F','28007','M1823072687','28007','es_transportation',26.7,0
165,'C809708190','1','F','28007','M1823072687','28007','es_transportation',23.55,0
165,'C725705195','1','F','28007','M1823072687','28007','es_transportation',39.79,0
165,'C2073207955','3','M','28007','M1823072687','28007','es_transportation',4.61,0
165,'C1059874896','2','M','28007','M1823072687','28007','es_transportation',12.61,0
165,'C620542168','2','M','28007','M1823072687','28007','es_transportation',27.63,0
165,'C1564260047','3','F','28007','M1823072687','28007','es_transportation',3.21,0
165,'C1702404555','3','M','28007','M1823072687','28007','es_transportation',22.15,0
165,'C1767839998','2','F','28007','M1823072687','28007','es_transportation',5.56,0
165,'C1886871597','4','F','28007','M1600850729','28007','es_fashion',20.32,0
165,'C1617547021','3','M','28007','M1823072687','28007','es_transportation',16.37,0
165,'C289617636','2','M','28007','M1823072687','28007','es_transportation',55.16,0
165,'C1437990673','2','F','28007','M1823072687','28007','es_transportation',14.23,0
165,'C1734948367','3','M','28007','M1823072687','28007','es_transportation',4.56,0
165,'C1149179033','5','M','28007','M1823072687','28007','es_transportation',1.69,0
165,'C1158646143','3','M','28007','M151143676','28007','es_barsandrestaurants',11.27,0
165,'C48179336','1','F','28007','M1823072687','28007','es_transportation',24.17,0
165,'C1289219178','4','M','28007','M1823072687','28007','es_transportation',30.64,0
165,'C885208928','1','U','28007','M1823072687','28007','es_transportation',41.58,0
165,'C416655198','2','F','28007','M1823072687','28007','es_transportation',34.13,0
165,'C86466018','2','M','28007','M348934600','28007','es_transportation',23.58,0
165,'C220694569','3','M','28007','M348934600','28007','es_transportation',38.08,0
165,'C119274188','2','F','28007','M1823072687','28007','es_transportation',27.95,0
165,'C1705927875','3','M','28007','M1823072687','28007','es_transportation',12.94,0
165,'C259132706','6','F','28007','M85975013','28007','es_food',44.35,0
165,'C1760492708','1','F','28007','M1823072687','28007','es_transportation',28.23,0
165,'C76052944','3','M','28007','M1823072687','28007','es_transportation',36.83,0
165,'C413242191','4','F','28007','M85975013','28007','es_food',58.14,0
165,'C1312448128','4','F','28007','M85975013','28007','es_food',33.48,0
165,'C161101673','2','M','28007','M348934600','28007','es_transportation',43.77,0
165,'C1542180842','4','F','28007','M1823072687','28007','es_transportation',19.6,0
165,'C228023479','4','F','28007','M1823072687','28007','es_transportation',32.56,0
165,'C1483927110','3','F','28007','M1823072687','28007','es_transportation',51.21,0
165,'C1474976180','2','F','28007','M85975013','28007','es_food',45.07,0
165,'C1899001756','2','M','28007','M348934600','28007','es_transportation',6.45,0
165,'C313266037','2','M','28007','M1823072687','28007','es_transportation',75.57,0
165,'C313157633','2','M','28007','M85975013','28007','es_food',10.08,0
165,'C1038329920','1','F','28007','M1823072687','28007','es_transportation',40.1,0
165,'C609359335','2','F','28007','M348934600','28007','es_transportation',21.35,0
165,'C1204780618','4','M','28007','M1823072687','28007','es_transportation',7.94,0
165,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',10.32,0
165,'C1490935984','4','F','28007','M348934600','28007','es_transportation',29.99,0
165,'C140234280','2','F','28007','M1823072687','28007','es_transportation',30.48,0
165,'C714086473','3','F','28007','M1823072687','28007','es_transportation',24.9,0
165,'C1035581047','5','M','28007','M1823072687','28007','es_transportation',0.17,0
165,'C1650590141','3','F','28007','M1823072687','28007','es_transportation',31.74,0
165,'C95715318','1','F','28007','M1823072687','28007','es_transportation',15.09,0
165,'C2127479268','5','F','28007','M1823072687','28007','es_transportation',20.16,0
165,'C1760986787','2','M','28007','M1823072687','28007','es_transportation',29.76,0
165,'C1090046399','2','M','28007','M1823072687','28007','es_transportation',4.4,0
165,'C1272188168','5','F','28007','M1823072687','28007','es_transportation',64.56,0
165,'C758426828','2','M','28007','M1400236507','28007','es_home',320.74,0
165,'C1060470494','2','F','28007','M1823072687','28007','es_transportation',26.67,0
165,'C1634901253','1','F','28007','M209847108','28007','es_wellnessandbeauty',3.76,0
165,'C563130428','3','M','28007','M348934600','28007','es_transportation',16.01,0
165,'C563130428','3','M','28007','M1823072687','28007','es_transportation',21.28,0
165,'C1087943403','3','M','28007','M1823072687','28007','es_transportation',17.0,0
165,'C381528901','5','M','28007','M1823072687','28007','es_transportation',6.04,0
165,'C1258454385','5','M','28007','M1823072687','28007','es_transportation',34.89,0
165,'C610735261','2','F','28007','M348934600','28007','es_transportation',9.23,0
165,'C559952121','4','F','28007','M855959430','28007','es_hyper',64.14,0
165,'C2084933658','1','F','28007','M1823072687','28007','es_transportation',51.74,0
165,'C2029028090','4','M','28007','M1823072687','28007','es_transportation',56.62,0
165,'C792341594','3','M','28007','M1823072687','28007','es_transportation',43.88,0
165,'C402994775','1','M','28007','M1823072687','28007','es_transportation',26.38,0
165,'C113294083','4','F','28007','M1823072687','28007','es_transportation',30.13,0
165,'C1721541488','2','M','28007','M348934600','28007','es_transportation',7.21,0
165,'C1143297842','2','M','28007','M1823072687','28007','es_transportation',34.82,0
165,'C92282564','3','F','28007','M1823072687','28007','es_transportation',22.66,0
165,'C1586862598','3','M','28007','M1823072687','28007','es_transportation',27.16,0
165,'C2033826237','4','M','28007','M1946091778','28007','es_wellnessandbeauty',166.97,0
165,'C1426091756','1','F','28007','M1823072687','28007','es_transportation',35.81,0
165,'C745099746','3','F','28007','M85975013','28007','es_food',61.92,0
165,'C1053477622','2','M','28007','M1823072687','28007','es_transportation',19.74,0
165,'C639699427','3','M','28007','M1823072687','28007','es_transportation',20.65,0
165,'C2038018161','2','M','28007','M1823072687','28007','es_transportation',20.5,0
165,'C619464090','5','M','28007','M348934600','28007','es_transportation',52.21,0
165,'C5079947','3','F','28007','M1823072687','28007','es_transportation',1.46,0
165,'C1717543260','3','M','28007','M1823072687','28007','es_transportation',19.35,0
165,'C1314174420','2','M','28007','M348934600','28007','es_transportation',0.94,0
165,'C1388726904','3','F','28007','M1053599405','28007','es_health',133.46,0
165,'C1388726904','3','F','28007','M1913465890','28007','es_health',36.0,0
165,'C761166755','3','F','28007','M85975013','28007','es_food',47.06,0
165,'C1499363341','5','M','28007','M1823072687','28007','es_transportation',43.85,0
165,'C185820405','3','M','28007','M1823072687','28007','es_transportation',1.82,0
165,'C2012683959','2','F','28007','M348934600','28007','es_transportation',52.95,0
165,'C2012683959','2','F','28007','M1823072687','28007','es_transportation',24.95,0
165,'C1239154010','4','F','28007','M1823072687','28007','es_transportation',27.99,0
165,'C433355159','4','F','28007','M1823072687','28007','es_transportation',18.01,0
165,'C1535419154','2','F','28007','M151143676','28007','es_barsandrestaurants',33.25,0
165,'C117112395','3','F','28007','M1823072687','28007','es_transportation',75.44,0
