step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
146,'C515794745','6','M','28007','M348934600','28007','es_transportation',35.91,0
146,'C1522289895','3','F','28007','M1823072687','28007','es_transportation',8.71,0
146,'C759236361','5','M','28007','M348934600','28007','es_transportation',3.72,0
146,'C1953872129','2','M','28007','M1823072687','28007','es_transportation',15.47,0
146,'C1688605578','3','M','28007','M1823072687','28007','es_transportation',7.82,0
146,'C1374336520','2','M','28007','M1823072687','28007','es_transportation',31.64,0
146,'C1558014544','3','M','28007','M1823072687','28007','es_transportation',30.18,0
146,'C813128680','2','M','28007','M348934600','28007','es_transportation',10.48,0
146,'C1174735331','3','F','28007','M348934600','28007','es_transportation',20.73,0
146,'C2005297705','3','M','28007','M1823072687','28007','es_transportation',39.72,0
146,'C1100510913','2','M','28007','M1823072687','28007','es_transportation',37.04,0
146,'C2009344338','2','F','28007','M348934600','28007','es_transportation',16.23,0
146,'C190398591','6','M','28007','M348934600','28007','es_transportation',47.27,0
146,'C294914134','2','F','28007','M1823072687','28007','es_transportation',35.46,0
146,'C1434012857','5','F','28007','M348934600','28007','es_transportation',28.98,0
146,'C1089848865','3','F','28007','M1823072687','28007','es_transportation',2.81,0
146,'C1114643543','6','M','28007','M1823072687','28007','es_transportation',3.42,0
146,'C2136553361','2','F','28007','M1823072687','28007','es_transportation',34.88,0
146,'C966984015','4','M','28007','M1823072687','28007','es_transportation',20.22,0
146,'C1362652272','4','F','28007','M85975013','28007','es_food',3.37,0
146,'C606861698','1','F','28007','M1823072687','28007','es_transportation',18.09,0
146,'C826715503','5','M','28007','M1823072687','28007','es_transportation',2.63,0
146,'C1474976180','2','F','28007','M1823072687','28007','es_transportation',14.19,0
146,'C1295444668','2','M','28007','M1823072687','28007','es_transportation',29.07,0
146,'C964866248','4','M','28007','M348934600','28007','es_transportation',61.47,0
146,'C964866248','4','M','28007','M1823072687','28007','es_transportation',47.22,0
146,'C620542168','2','M','28007','M348934600','28007','es_transportation',32.61,0
146,'C1598533502','3','F','28007','M1823072687','28007','es_transportation',50.65,0
146,'C510046708','6','F','28007','M1823072687','28007','es_transportation',45.13,0
146,'C106931168','3','F','28007','M348934600','28007','es_transportation',47.79,0
146,'C792341594','3','M','28007','M1823072687','28007','es_transportation',21.46,0
146,'C1248053373','2','M','28007','M1823072687','28007','es_transportation',17.09,0
146,'C862785719','3','F','28007','M348934600','28007','es_transportation',19.99,0
146,'C1507237884','2','F','28007','M1946091778','28007','es_wellnessandbeauty',6.59,0
146,'C1158875335','3','M','28007','M348934600','28007','es_transportation',47.12,0
146,'C1457086535','2','M','28007','M1823072687','28007','es_transportation',36.35,0
146,'C1278181986','2','F','28007','M348934600','28007','es_transportation',58.41,0
146,'C1038879380','2','F','28007','M1823072687','28007','es_transportation',22.99,0
146,'C1885719603','3','F','28007','M1823072687','28007','es_transportation',23.46,0
146,'C182918114','5','F','28007','M85975013','28007','es_food',66.08,0
146,'C400803731','2','F','28007','M348934600','28007','es_transportation',9.69,0
146,'C1952580233','4','F','28007','M1823072687','28007','es_transportation',3.98,0
146,'C1258953485','4','F','28007','M1823072687','28007','es_transportation',5.68,0
146,'C1312448128','4','F','28007','M1823072687','28007','es_transportation',17.25,0
146,'C1744280753','2','M','28007','M348934600','28007','es_transportation',49.99,0
146,'C2048375146','5','F','28007','M1053599405','28007','es_health',89.16,0
146,'C2048375146','5','F','28007','M1913465890','28007','es_health',59.49,0
146,'C1386324281','2','M','28007','M1823072687','28007','es_transportation',6.96,0
146,'C735039923','3','F','28007','M1823072687','28007','es_transportation',22.48,0
146,'C1775611696','1','F','28007','M1823072687','28007','es_transportation',24.04,0
146,'C1983511229','3','M','28007','M85975013','28007','es_food',5.31,0
146,'C1732609230','3','F','28007','M1823072687','28007','es_transportation',59.43,0
146,'C1373973501','4','F','28007','M1823072687','28007','es_transportation',23.5,0
146,'C1055164842','4','M','28007','M1823072687','28007','es_transportation',10.51,0
146,'C1895615571','3','M','28007','M1823072687','28007','es_transportation',0.72,0
146,'C1365609574','4','M','28007','M840466850','28007','es_tech',77.2,0
146,'C1067668919','2','F','28007','M1823072687','28007','es_transportation',36.37,0
146,'C901025251','2','M','28007','M1823072687','28007','es_transportation',37.69,0
146,'C145208657','2','M','28007','M348934600','28007','es_transportation',6.26,0
146,'C1018153896','3','F','28007','M348934600','28007','es_transportation',7.33,0
146,'C836424975','3','M','28007','M348934600','28007','es_transportation',17.29,0
146,'C20274793','3','F','28007','M855959430','28007','es_hyper',14.77,0
146,'C1263107170','2','F','28007','M1823072687','28007','es_transportation',20.99,0
146,'C597122637','4','M','28007','M1823072687','28007','es_transportation',13.24,0
146,'C508633218','6','M','28007','M348934600','28007','es_transportation',21.37,0
146,'C350348759','2','F','28007','M348934600','28007','es_transportation',3.73,0
