step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
143,'C861002792','3','F','28007','M1823072687','28007','es_transportation',35.18,0
143,'C1082732879','2','F','28007','M348934600','28007','es_transportation',27.29,0
143,'C899813705','4','M','28007','M348934600','28007','es_transportation',8.35,0
143,'C648467088','2','M','28007','M1823072687','28007','es_transportation',7.66,0
143,'C742784538','3','M','28007','M1823072687','28007','es_transportation',4.22,0
143,'C734397713','2','M','28007','M348934600','28007','es_transportation',7.35,0
143,'C433139335','0','F','28007','M1823072687','28007','es_transportation',24.21,0
143,'C1429394820','3','M','28007','M85975013','28007','es_food',79.57,0
143,'C603081336','3','F','28007','M1823072687','28007','es_transportation',37.64,0
143,'C202531238','4','F','28007','M1823072687','28007','es_transportation',15.15,0
143,'C1189231170','3','M','28007','M1823072687','28007','es_transportation',12.46,0
143,'C901739086','2','M','28007','M1946091778','28007','es_wellnessandbeauty',76.12,0
143,'C1216919532','4','M','28007','M348934600','28007','es_transportation',45.57,0
143,'C515794745','6','M','28007','M348934600','28007','es_transportation',36.78,0
143,'C1905402681','1','M','28007','M1823072687','28007','es_transportation',20.13,0
143,'C1874220848','2','M','28007','M348934600','28007','es_transportation',24.43,0
143,'C1097812196','6','M','28007','M1823072687','28007','es_transportation',47.74,0
143,'C1813823560','3','F','28007','M348934600','28007','es_transportation',13.59,0
143,'C1440755608','1','M','28007','M1823072687','28007','es_transportation',10.42,0
143,'C336519851','3','F','28007','M1823072687','28007','es_transportation',0.75,0
143,'C995235283','3','F','28007','M348934600','28007','es_transportation',22.99,0
143,'C609452246','3','F','28007','M1823072687','28007','es_transportation',18.88,0
143,'C1971153898','3','M','28007','M1823072687','28007','es_transportation',53.03,0
143,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',64.39,0
143,'C1174735331','3','F','28007','M348934600','28007','es_transportation',16.11,0
143,'C407219337','3','M','28007','M1823072687','28007','es_transportation',40.05,0
143,'C1663641926','6','F','28007','M1823072687','28007','es_transportation',60.69,0
143,'C1133386558','2','M','28007','M1823072687','28007','es_transportation',57.32,0
143,'C34676686','2','M','28007','M1823072687','28007','es_transportation',20.91,0
143,'C1491288577','1','M','28007','M1823072687','28007','es_transportation',3.87,0
143,'C923543549','4','F','28007','M1823072687','28007','es_transportation',70.95,0
143,'C76052944','3','M','28007','M1823072687','28007','es_transportation',15.33,0
143,'C270217031','3','F','28007','M1823072687','28007','es_transportation',14.96,0
143,'C1499241933','3','F','28007','M1823072687','28007','es_transportation',13.83,0
143,'C1646298550','2','F','28007','M1823072687','28007','es_transportation',1.21,0
143,'C83086349','6','M','28007','M1823072687','28007','es_transportation',40.67,0
143,'C325775693','3','F','28007','M85975013','28007','es_food',24.47,0
143,'C2085186254','1','F','28007','M348934600','28007','es_transportation',0.74,0
143,'C546957379','5','M','28007','M348934600','28007','es_transportation',9.92,0
143,'C1706918687','2','M','28007','M1823072687','28007','es_transportation',25.49,0
143,'C499760818','3','M','28007','M348934600','28007','es_transportation',27.83,0
143,'C990997956','2','F','28007','M1823072687','28007','es_transportation',45.99,0
143,'C691839786','3','M','28007','M1872033263','28007','es_home',195.79,0
143,'C1192874833','4','F','28007','M1823072687','28007','es_transportation',29.7,0
143,'C1283534588','3','M','28007','M1823072687','28007','es_transportation',22.41,0
143,'C52299933','3','M','28007','M1823072687','28007','es_transportation',26.18,0
143,'C563214866','6','F','28007','M1823072687','28007','es_transportation',8.3,0
143,'C1072166767','3','F','28007','M1823072687','28007','es_transportation',21.63,0
143,'C813472343','4','M','28007','M1823072687','28007','es_transportation',10.77,0
143,'C1857140958','4','M','28007','M348934600','28007','es_transportation',22.59,0
143,'C363029037','3','M','28007','M1823072687','28007','es_transportation',39.75,0
143,'C1886620334','2','F','28007','M1823072687','28007','es_transportation',26.19,0
143,'C1049957303','4','F','28007','M1823072687','28007','es_transportation',28.68,0
143,'C1980302296','1','F','28007','M1823072687','28007','es_transportation',39.04,0
143,'C1501124312','4','M','28007','M1823072687','28007','es_transportation',22.77,0
143,'C1177396126','2','M','28007','M1823072687','28007','es_transportation',5.72,0
143,'C927766810','3','F','28007','M1823072687','28007','es_transportation',18.85,0
143,'C1667161948','3','M','28007','M1823072687','28007','es_transportation',31.61,0
143,'C2114634161','3','F','28007','M348934600','28007','es_transportation',22.8,0
143,'C108266856','3','F','28007','M348934600','28007','es_transportation',3.19,0
143,'C1476101537','3','F','28007','M1823072687','28007','es_transportation',28.21,0
143,'C1541224095','2','F','28007','M348934600','28007','es_transportation',25.46,0
143,'C1732307957','5','F','28007','M1823072687','28007','es_transportation',55.59,0
143,'C1533664211','2','F','28007','M85975013','28007','es_food',40.86,0
143,'C2006367089','6','F','28007','M1823072687','28007','es_transportation',19.26,0
143,'C309334921','2','F','28007','M1053599405','28007','es_health',70.47,0
143,'C309334921','2','F','28007','M1913465890','28007','es_health',203.02,0
143,'C585299069','3','F','28007','M1823072687','28007','es_transportation',41.19,0
143,'C1297329735','2','F','28007','M209847108','28007','es_wellnessandbeauty',57.12,0
143,'C1297329735','2','F','28007','M78078399','28007','es_wellnessandbeauty',25.97,0
143,'C1297329735','2','F','28007','M97925176','28007','es_wellnessandbeauty',58.61,0
143,'C652253057','5','M','28007','M1823072687','28007','es_transportation',0.73,0
143,'C522845009','5','F','28007','M1649169323','28007','es_sportsandtoys',39.46,0
143,'C1018979501','3','M','28007','M85975013','28007','es_food',61.89,0
143,'C17132509','5','F','28007','M1823072687','28007','es_transportation',38.7,0
143,'C1080032135','6','F','28007','M1823072687','28007','es_transportation',20.61,0
143,'C1556534733','3','F','28007','M1823072687','28007','es_transportation',0.1,0
143,'C2076671849','4','F','28007','M348934600','28007','es_transportation',30.33,0
143,'C1612748385','2','F','28007','M1823072687','28007','es_transportation',34.72,0
143,'C809674942','2','M','28007','M348934600','28007','es_transportation',0.33,0
143,'C980475207','4','F','28007','M1823072687','28007','es_transportation',23.97,0
143,'C1516302826','3','F','28007','M1600850729','28007','es_fashion',116.32,0
143,'C285984841','3','M','28007','M1823072687','28007','es_transportation',27.15,0
143,'C72452640','2','F','28007','M1823072687','28007','es_transportation',17.13,0
143,'C1528848756','2','M','28007','M348934600','28007','es_transportation',4.16,0
143,'C1437099450','1','F','28007','M348934600','28007','es_transportation',12.57,0
143,'C1329920992','5','M','28007','M1823072687','28007','es_transportation',13.02,0
143,'C1148364854','5','F','28007','M1823072687','28007','es_transportation',35.44,0
143,'C746862122','3','M','28007','M348934600','28007','es_transportation',0.64,0
143,'C252625411','4','F','28007','M348934600','28007','es_transportation',16.29,0
143,'C582688427','5','M','28007','M1823072687','28007','es_transportation',45.44,0
143,'C1987985724','2','M','28007','M85975013','28007','es_food',10.31,0
143,'C1326829513','5','M','28007','M348934600','28007','es_transportation',15.74,0
143,'C944695695','2','F','28007','M1823072687','28007','es_transportation',19.13,0
143,'C513710252','6','M','28007','M1823072687','28007','es_transportation',30.42,0
143,'C1871594117','1','M','28007','M1823072687','28007','es_transportation',25.35,0
143,'C2117938225','4','M','28007','M348934600','28007','es_transportation',18.42,0
143,'C2117938225','4','M','28007','M1823072687','28007','es_transportation',33.29,0
143,'C1981040988','4','M','28007','M348934600','28007','es_transportation',54.3,0
143,'C1431806998','4','F','28007','M1823072687','28007','es_transportation',22.33,0
143,'C939735585','3','F','28007','M348934600','28007','es_transportation',22.3,0
143,'C1396904959','3','M','28007','M85975013','28007','es_food',14.76,0
143,'C914488986','4','M','28007','M1823072687','28007','es_transportation',40.4,0
143,'C283266984','4','M','28007','M1823072687','28007','es_transportation',35.17,0
143,'C1991820533','5','M','28007','M1823072687','28007','es_transportation',21.33,0
143,'C585317135','3','M','28007','M1823072687','28007','es_transportation',4.61,0
143,'C1401244511','3','M','28007','M151143676','28007','es_barsandrestaurants',18.32,0
143,'C1731135780','2','M','28007','M1823072687','28007','es_transportation',23.4,0
143,'C996804095','3','M','28007','M85975013','28007','es_food',70.13,0
143,'C1206604144','2','F','28007','M1823072687','28007','es_transportation',44.09,0
143,'C564600361','2','M','28007','M348934600','28007','es_transportation',29.49,0
143,'C662396672','2','M','28007','M1823072687','28007','es_transportation',66.26,0
