step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
157,'C1469453217','1','F','28007','M1823072687','28007','es_transportation',11.66,0
157,'C1730375460','2','F','28007','M1823072687','28007','es_transportation',43.6,0
157,'C1389923471','4','M','28007','M1823072687','28007','es_transportation',4.0,0
157,'C585290792','4','M','28007','M1823072687','28007','es_transportation',15.79,0
157,'C1011693897','1','F','28007','M348934600','28007','es_transportation',6.12,0
157,'C1731249040','1','F','28007','M1823072687','28007','es_transportation',63.36,0
157,'C1307336396','2','F','28007','M1823072687','28007','es_transportation',14.03,0
157,'C1108787528','5','M','28007','M1823072687','28007','es_transportation',6.75,0
157,'C54706398','2','F','28007','M1823072687','28007','es_transportation',15.98,0
157,'C844005460','3','M','28007','M348934600','28007','es_transportation',30.96,0
157,'C1253245889','3','M','28007','M1823072687','28007','es_transportation',27.35,0
157,'C1460082550','6','F','28007','M1823072687','28007','es_transportation',21.53,0
157,'C895105444','3','F','28007','M348934600','28007','es_transportation',69.23,0
157,'C365152877','2','F','28007','M348934600','28007','es_transportation',21.91,0
157,'C1289081546','4','F','28007','M1823072687','28007','es_transportation',35.36,0
157,'C1018153896','3','F','28007','M348934600','28007','es_transportation',34.02,0
157,'C1303695653','2','M','28007','M1823072687','28007','es_transportation',38.01,0
157,'C142251484','6','M','28007','M1823072687','28007','es_transportation',4.51,0
157,'C1320066686','2','F','28007','M1823072687','28007','es_transportation',42.14,0
157,'C1236489588','2','F','28007','M1823072687','28007','es_transportation',59.53,0
157,'C758849918','2','F','28007','M1823072687','28007','es_transportation',57.51,0
157,'C1256073744','3','M','28007','M1823072687','28007','es_transportation',40.73,0
157,'C1642592478','2','M','28007','M1823072687','28007','es_transportation',0.44,0
157,'C1620127338','2','M','28007','M1823072687','28007','es_transportation',34.43,0
157,'C785603838','5','M','28007','M1823072687','28007','es_transportation',22.16,0
157,'C2087230127','2','F','28007','M348934600','28007','es_transportation',17.64,0
157,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',26.37,0
157,'C1377339988','2','M','28007','M348934600','28007','es_transportation',66.67,0
157,'C644663928','2','M','28007','M348934600','28007','es_transportation',54.75,0
157,'C644663928','2','M','28007','M1823072687','28007','es_transportation',57.9,0
157,'C471166875','1','M','28007','M1823072687','28007','es_transportation',40.63,0
157,'C1944210063','3','M','28007','M1823072687','28007','es_transportation',60.04,0
157,'C784046647','2','M','28007','M1535107174','28007','es_wellnessandbeauty',40.23,0
157,'C784046647','2','M','28007','M1198415165','28007','es_wellnessandbeauty',103.03,0
157,'C784046647','2','M','28007','M1748431652','28007','es_wellnessandbeauty',29.66,0
157,'C655150548','1','F','28007','M1823072687','28007','es_transportation',23.75,0
157,'C297432139','2','F','28007','M348934600','28007','es_transportation',60.49,0
157,'C1990341771','4','F','28007','M1823072687','28007','es_transportation',19.93,0
157,'C179390259','4','F','28007','M348934600','28007','es_transportation',43.97,0
157,'C1215440829','U','E','28007','M348934600','28007','es_transportation',40.05,0
157,'C297351696','1','M','28007','M1823072687','28007','es_transportation',39.62,0
157,'C93241312','4','M','28007','M348934600','28007','es_transportation',4.84,0
157,'C522845009','5','F','28007','M348934600','28007','es_transportation',39.42,0
157,'C1719044180','2','M','28007','M1823072687','28007','es_transportation',1.66,0
157,'C809005315','2','F','28007','M1823072687','28007','es_transportation',11.69,0
157,'C424790668','2','F','28007','M1823072687','28007','es_transportation',15.71,0
157,'C712367267','5','F','28007','M1823072687','28007','es_transportation',21.1,0
157,'C1926972512','3','F','28007','M1823072687','28007','es_transportation',48.64,0
157,'C1067668919','2','F','28007','M1823072687','28007','es_transportation',37.3,0
157,'C223315547','1','M','28007','M1823072687','28007','es_transportation',22.97,0
157,'C532292379','3','M','28007','M85975013','28007','es_food',28.44,0
157,'C251449240','3','F','28007','M1823072687','28007','es_transportation',12.2,0
157,'C1567160901','2','F','28007','M1823072687','28007','es_transportation',4.22,0
157,'C1232523772','1','M','28007','M1823072687','28007','es_transportation',18.55,0
157,'C17059521','2','M','28007','M1823072687','28007','es_transportation',28.52,0
157,'C2128589842','3','F','28007','M1823072687','28007','es_transportation',11.52,0
157,'C1154612561','1','M','28007','M1823072687','28007','es_transportation',34.42,0
157,'C656031620','2','F','28007','M348934600','28007','es_transportation',73.01,0
157,'C1962882634','1','M','28007','M1823072687','28007','es_transportation',30.8,0
157,'C98091448','2','F','28007','M1823072687','28007','es_transportation',24.53,0
157,'C985732014','2','F','28007','M1823072687','28007','es_transportation',20.8,0
157,'C1202857292','3','F','28007','M1823072687','28007','es_transportation',7.7,0
157,'C1359606474','3','F','28007','M1823072687','28007','es_transportation',26.92,0
157,'C121798652','3','F','28007','M85975013','28007','es_food',52.36,0
157,'C586511331','5','F','28007','M348934600','28007','es_transportation',7.28,0
157,'C586511331','5','F','28007','M1823072687','28007','es_transportation',1.02,0
157,'C1143401925','1','F','28007','M1823072687','28007','es_transportation',4.75,0
157,'C1280960686','2','M','28007','M1823072687','28007','es_transportation',47.76,0
157,'C1501124312','4','M','28007','M1823072687','28007','es_transportation',24.88,0
157,'C706757729','3','M','28007','M1823072687','28007','es_transportation',40.22,0
157,'C781096653','4','F','28007','M1823072687','28007','es_transportation',26.9,0
157,'C1807452084','3','F','28007','M1823072687','28007','es_transportation',32.16,0
157,'C403994735','3','F','28007','M348934600','28007','es_transportation',43.34,0
157,'C1268275182','1','M','28007','M1823072687','28007','es_transportation',10.83,0
157,'C354729496','4','M','28007','M1823072687','28007','es_transportation',16.35,0
157,'C1605127736','2','M','28007','M1823072687','28007','es_transportation',49.57,0
157,'C612230385','4','M','28007','M348934600','28007','es_transportation',14.13,0
157,'C187473376','2','F','28007','M1823072687','28007','es_transportation',47.85,0
157,'C1255221015','3','F','28007','M1535107174','28007','es_wellnessandbeauty',5.83,0
157,'C1255221015','3','F','28007','M1198415165','28007','es_wellnessandbeauty',31.8,0
157,'C1255221015','3','F','28007','M1748431652','28007','es_wellnessandbeauty',42.24,0
157,'C993553940','2','M','28007','M1823072687','28007','es_transportation',23.57,0
157,'C1927849279','2','F','28007','M1823072687','28007','es_transportation',19.41,0
157,'C1754543106','2','M','28007','M1823072687','28007','es_transportation',12.34,0
157,'C76969430','2','M','28007','M1823072687','28007','es_transportation',28.88,0
157,'C353418507','4','M','28007','M1823072687','28007','es_transportation',5.59,0
157,'C1723242462','5','M','28007','M1823072687','28007','es_transportation',61.69,0
157,'C1771632349','4','M','28007','M1823072687','28007','es_transportation',21.05,0
