step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
124,'C1943367280','3','F','28007','M1823072687','28007','es_transportation',6.87,0
124,'C1176114065','2','F','28007','M348934600','28007','es_transportation',38.57,0
124,'C1176114065','2','F','28007','M1823072687','28007','es_transportation',16.71,0
124,'C1123042802','5','M','28007','M1823072687','28007','es_transportation',46.64,0
124,'C1275518867','5','F','28007','M348934600','28007','es_transportation',9.09,0
124,'C185820405','3','M','28007','M1823072687','28007','es_transportation',24.0,0
124,'C935791733','3','U','28007','M1823072687','28007','es_transportation',42.86,0
124,'C1744280753','2','M','28007','M348934600','28007','es_transportation',33.45,0
124,'C42779194','6','F','28007','M1823072687','28007','es_transportation',24.88,0
124,'C1996249538','2','M','28007','M348934600','28007','es_transportation',12.86,0
124,'C534961358','2','F','28007','M1823072687','28007','es_transportation',33.54,0
124,'C1304285526','5','F','28007','M1823072687','28007','es_transportation',12.95,0
124,'C428024823','3','M','28007','M1823072687','28007','es_transportation',26.56,0
124,'C1349106433','4','M','28007','M1823072687','28007','es_transportation',29.8,0
124,'C1140809068','3','F','28007','M1823072687','28007','es_transportation',19.8,0
124,'C1821582093','6','F','28007','M1823072687','28007','es_transportation',19.07,0
124,'C150820973','2','F','28007','M85975013','28007','es_food',51.09,0
124,'C719332132','2','F','28007','M85975013','28007','es_food',9.93,0
124,'C1154631581','5','M','28007','M348934600','28007','es_transportation',14.78,0
124,'C823891015','2','F','28007','M1823072687','28007','es_transportation',16.4,0
124,'C586511331','5','F','28007','M348934600','28007','es_transportation',26.78,0
124,'C1489836575','2','F','28007','M1823072687','28007','es_transportation',61.17,0
124,'C1732752834','3','M','28007','M85975013','28007','es_food',27.65,0
124,'C142251484','6','M','28007','M348934600','28007','es_transportation',53.23,0
124,'C1203244235','3','F','28007','M1823072687','28007','es_transportation',55.45,0
124,'C1689772812','2','M','28007','M1823072687','28007','es_transportation',15.7,0
124,'C143498560','4','M','28007','M348934600','28007','es_transportation',1.14,0
124,'C197798791','2','M','28007','M1823072687','28007','es_transportation',35.19,0
124,'C346428597','3','M','28007','M1823072687','28007','es_transportation',13.2,0
124,'C1698214137','5','F','28007','M1823072687','28007','es_transportation',20.08,0
124,'C205797331','4','F','28007','M348934600','28007','es_transportation',45.18,0
124,'C828968085','1','F','28007','M348934600','28007','es_transportation',24.99,0
124,'C1192874833','4','F','28007','M1823072687','28007','es_transportation',2.25,0
124,'C1861439904','1','M','28007','M348934600','28007','es_transportation',57.8,0
124,'C1507237884','2','F','28007','M348934600','28007','es_transportation',38.24,0
124,'C30024621','2','F','28007','M1823072687','28007','es_transportation',22.23,0
124,'C778323844','2','F','28007','M1823072687','28007','es_transportation',1.18,0
124,'C2068249421','5','M','28007','M348934600','28007','es_transportation',22.58,0
124,'C306839491','2','M','28007','M348934600','28007','es_transportation',24.55,0
124,'C1660043980','3','F','28007','M348934600','28007','es_transportation',54.51,0
124,'C1660043980','3','F','28007','M1823072687','28007','es_transportation',33.03,0
124,'C1855266571','2','M','28007','M1823072687','28007','es_transportation',6.04,0
124,'C91915601','4','M','28007','M1823072687','28007','es_transportation',31.07,0
124,'C2130327838','2','M','28007','M1823072687','28007','es_transportation',42.82,0
124,'C1505467955','3','F','28007','M1823072687','28007','es_transportation',34.12,0
124,'C190521845','3','M','28007','M1823072687','28007','es_transportation',13.38,0
124,'C1956819896','2','M','28007','M1823072687','28007','es_transportation',23.62,0
124,'C813786166','4','F','28007','M348934600','28007','es_transportation',33.65,0
124,'C356873706','3','M','28007','M348934600','28007','es_transportation',42.83,0
124,'C1754543106','2','M','28007','M348934600','28007','es_transportation',11.58,0
124,'C342410301','3','F','28007','M348934600','28007','es_transportation',40.36,0
124,'C673048498','2','M','28007','M1823072687','28007','es_transportation',21.96,0
124,'C1520919939','4','M','28007','M1823072687','28007','es_transportation',30.19,0
124,'C668289079','5','F','28007','M1823072687','28007','es_transportation',24.8,0
124,'C95715318','1','F','28007','M1823072687','28007','es_transportation',29.02,0
124,'C759940472','2','M','28007','M1823072687','28007','es_transportation',0.97,0
124,'C366397964','2','F','28007','M348934600','28007','es_transportation',22.62,0
124,'C1904362781','3','F','28007','M1823072687','28007','es_transportation',30.11,0
124,'C402571153','4','M','28007','M348934600','28007','es_transportation',7.52,0
124,'C1333401746','3','F','28007','M348934600','28007','es_transportation',44.28,0
124,'C1993791093','5','M','28007','M348934600','28007','es_transportation',19.62,0
124,'C1209363182','3','F','28007','M1823072687','28007','es_transportation',15.64,0
124,'C1735726583','5','M','28007','M1823072687','28007','es_transportation',13.65,0
124,'C1827713539','4','M','28007','M1823072687','28007','es_transportation',66.64,0
124,'C567616900','4','M','28007','M348934600','28007','es_transportation',52.56,0
124,'C1087788850','4','M','28007','M1823072687','28007','es_transportation',3.19,0
124,'C686669439','3','F','28007','M85975013','28007','es_food',4.83,0
124,'C1400128034','1','M','28007','M1823072687','28007','es_transportation',4.59,0
124,'C1586463432','6','M','28007','M1823072687','28007','es_transportation',0.72,0
124,'C655866157','5','M','28007','M348934600','28007','es_transportation',18.0,0
124,'C703281362','2','F','28007','M1823072687','28007','es_transportation',42.98,0
124,'C627811000','6','F','28007','M1823072687','28007','es_transportation',9.75,0
124,'C638119430','4','F','28007','M1823072687','28007','es_transportation',23.4,0
124,'C1657707912','1','M','28007','M1823072687','28007','es_transportation',3.96,0
124,'C2046826424','2','F','28007','M348934600','28007','es_transportation',4.94,0
124,'C172707110','3','F','28007','M1823072687','28007','es_transportation',22.29,0
124,'C1598762673','3','M','28007','M348934600','28007','es_transportation',43.87,0
124,'C1598762673','3','M','28007','M1823072687','28007','es_transportation',4.33,0
124,'C227554892','1','F','28007','M348934600','28007','es_transportation',8.2,0
124,'C896894357','3','M','28007','M1053599405','28007','es_health',33.52,0
124,'C896894357','3','M','28007','M1913465890','28007','es_health',35.94,0
124,'C1047374909','6','F','28007','M1823072687','28007','es_transportation',41.25,0
124,'C211657450','1','F','28007','M348934600','28007','es_transportation',47.64,0
124,'C1345265337','2','M','28007','M1823072687','28007','es_transportation',22.81,0
124,'C424790668','2','F','28007','M348934600','28007','es_transportation',24.96,0
124,'C660475396','5','M','28007','M85975013','28007','es_food',3.82,0
124,'C1463833315','1','M','28007','M348934600','28007','es_transportation',27.24,0
124,'C1028143403','3','M','28007','M1823072687','28007','es_transportation',27.85,0
124,'C1896250849','1','M','28007','M1823072687','28007','es_transportation',38.31,0
124,'C874212917','2','F','28007','M85975013','28007','es_food',42.16,0
124,'C1705927875','3','M','28007','M348934600','28007','es_transportation',5.27,0
124,'C1435653171','1','F','28007','M1823072687','28007','es_transportation',52.22,0
124,'C837031785','3','F','28007','M1823072687','28007','es_transportation',19.52,0
124,'C1045214627','2','F','28007','M1823072687','28007','es_transportation',17.65,0
124,'C1780829982','1','M','28007','M1823072687','28007','es_transportation',47.58,0
124,'C638163213','1','F','28007','M855959430','28007','es_hyper',16.2,0
124,'C2100371435','2','F','28007','M85975013','28007','es_food',56.52,0
124,'C158319863','5','F','28007','M348934600','28007','es_transportation',16.12,0
124,'C1292140369','4','F','28007','M348934600','28007','es_transportation',46.76,0
124,'C1108787528','5','M','28007','M1823072687','28007','es_transportation',28.03,0
124,'C146553626','4','F','28007','M348934600','28007','es_transportation',7.35,0
124,'C146553626','4','F','28007','M1823072687','28007','es_transportation',17.43,0
124,'C39858251','5','F','28007','M348934600','28007','es_transportation',12.3,0
124,'C347453747','5','F','28007','M1823072687','28007','es_transportation',6.57,0
124,'C1480799932','6','M','28007','M348934600','28007','es_transportation',47.08,0
124,'C1743327214','2','M','28007','M1823072687','28007','es_transportation',26.09,0
124,'C1095821033','4','F','28007','M1823072687','28007','es_transportation',9.93,0
124,'C1584366693','5','F','28007','M85975013','28007','es_food',72.91,0
124,'C1644291222','2','F','28007','M1823072687','28007','es_transportation',48.04,0
124,'C1200798307','4','F','28007','M349281107','28007','es_fashion',36.45,0
124,'C1200798307','4','F','28007','M1600850729','28007','es_fashion',151.34,0
124,'C1517820871','3','F','28007','M348934600','28007','es_transportation',43.53,0
124,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',25.2,0
124,'C645521146','3','M','28007','M348934600','28007','es_transportation',6.34,0
124,'C967790734','4','F','28007','M85975013','28007','es_food',53.82,0
124,'C1564693206','4','F','28007','M1823072687','28007','es_transportation',36.09,0
124,'C978276840','2','F','28007','M85975013','28007','es_food',70.5,0
124,'C77017704','2','F','28007','M1823072687','28007','es_transportation',48.86,0
124,'C226835436','4','F','28007','M1823072687','28007','es_transportation',35.28,0
124,'C1952937534','4','F','28007','M1823072687','28007','es_transportation',59.92,0
124,'C964123988','2','F','28007','M348934600','28007','es_transportation',35.81,0
124,'C914000857','U','E','28007','M1823072687','28007','es_transportation',18.71,0
124,'C1249352100','5','M','28007','M348934600','28007','es_transportation',40.82,0
124,'C1141481813','5','M','28007','M348934600','28007','es_transportation',28.41,0
124,'C1141481813','5','M','28007','M1823072687','28007','es_transportation',20.82,0
124,'C1370556911','1','M','28007','M85975013','28007','es_food',33.5,0
124,'C956954767','3','F','28007','M348934600','28007','es_transportation',42.27,0
124,'C85192293','2','M','28007','M348934600','28007','es_transportation',1.1,0
124,'C1897708405','4','M','28007','M348934600','28007','es_transportation',30.58,0
124,'C1429394820','3','M','28007','M1823072687','28007','es_transportation',32.63,0
124,'C1385406679','2','M','28007','M348934600','28007','es_transportation',18.23,0
124,'C76780537','6','F','28007','M1823072687','28007','es_transportation',15.22,0
124,'C429242189','1','F','28007','M1823072687','28007','es_transportation',17.47,0
124,'C296630818','3','M','28007','M349281107','28007','es_fashion',37.63,0
124,'C1694165271','2','M','28007','M1823072687','28007','es_transportation',23.36,0
124,'C1996918734','2','M','28007','M1313686961','28007','es_contents',26.73,0
124,'C1126297464','2','F','28007','M1946091778','28007','es_wellnessandbeauty',64.09,0
124,'C1190687128','5','M','28007','M348934600','28007','es_transportation',50.56,0
124,'C980475207','4','F','28007','M1823072687','28007','es_transportation',20.3,0
124,'C107125195','1','M','28007','M1823072687','28007','es_transportation',18.16,0
