step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
121,'C1499019507','2','M','28007','M1823072687','28007','es_transportation',34.66,0
121,'C1739741081','4','F','28007','M348934600','28007','es_transportation',6.3,0
121,'C546328029','3','M','28007','M1823072687','28007','es_transportation',13.11,0
121,'C956700475','4','F','28007','M1823072687','28007','es_transportation',5.93,0
121,'C155412783','5','F','28007','M348934600','28007','es_transportation',16.7,0
121,'C155412783','5','F','28007','M1823072687','28007','es_transportation',45.82,0
121,'C2048667042','4','F','28007','M348934600','28007','es_transportation',39.11,0
121,'C1886601622','3','M','28007','M151143676','28007','es_barsandrestaurants',62.84,0
121,'C426715237','1','M','28007','M348934600','28007','es_transportation',43.07,0
121,'C642583859','4','F','28007','M209847108','28007','es_wellnessandbeauty',35.93,0
121,'C642583859','4','F','28007','M78078399','28007','es_wellnessandbeauty',50.08,0
121,'C172921013','5','M','28007','M1823072687','28007','es_transportation',45.94,0
121,'C1338727022','2','F','28007','M1823072687','28007','es_transportation',13.87,0
121,'C2136232396','6','F','28007','M1823072687','28007','es_transportation',1.54,0
121,'C135434041','4','F','28007','M1823072687','28007','es_transportation',74.23,0
121,'C1980881901','4','M','28007','M348934600','28007','es_transportation',1.24,0
121,'C1854104284','2','F','28007','M1823072687','28007','es_transportation',39.47,0
121,'C1140073765','2','F','28007','M1823072687','28007','es_transportation',4.77,0
121,'C1309194397','4','F','28007','M1823072687','28007','es_transportation',5.63,0
121,'C1263267362','5','F','28007','M1823072687','28007','es_transportation',35.21,0
121,'C510046708','6','F','28007','M1823072687','28007','es_transportation',25.41,0
121,'C862267590','4','M','28007','M1823072687','28007','es_transportation',30.62,0
121,'C755000520','2','F','28007','M1823072687','28007','es_transportation',13.72,0
121,'C1808704110','3','F','28007','M348934600','28007','es_transportation',18.14,0
121,'C1192874833','4','F','28007','M1823072687','28007','es_transportation',16.57,0
121,'C1981040988','4','M','28007','M348934600','28007','es_transportation',46.49,0
121,'C1927849279','2','F','28007','M1823072687','28007','es_transportation',25.97,0
121,'C1017941602','5','M','28007','M1823072687','28007','es_transportation',30.38,0
121,'C537423962','3','F','28007','M1823072687','28007','es_transportation',9.06,0
121,'C128812892','2','F','28007','M1823072687','28007','es_transportation',23.09,0
121,'C1527362143','6','M','28007','M348934600','28007','es_transportation',33.39,0
121,'C1739071229','4','F','28007','M1823072687','28007','es_transportation',14.86,0
121,'C1724556830','1','M','28007','M1823072687','28007','es_transportation',27.46,0
121,'C1648145906','2','F','28007','M348934600','28007','es_transportation',27.98,0
121,'C1827713539','4','M','28007','M1823072687','28007','es_transportation',47.07,0
121,'C1819254965','6','M','28007','M1823072687','28007','es_transportation',33.86,0
121,'C192974759','1','F','28007','M1823072687','28007','es_transportation',64.18,0
121,'C1820624068','1','F','28007','M1823072687','28007','es_transportation',11.94,0
121,'C817389751','5','F','28007','M1823072687','28007','es_transportation',17.21,0
121,'C1350082938','3','M','28007','M1823072687','28007','es_transportation',12.17,0
121,'C222098023','3','M','28007','M1823072687','28007','es_transportation',30.9,0
121,'C1870872671','2','F','28007','M1823072687','28007','es_transportation',19.12,0
121,'C1488142454','2','F','28007','M1823072687','28007','es_transportation',31.75,0
121,'C483009385','3','F','28007','M1823072687','28007','es_transportation',25.18,0
121,'C1687751654','3','M','28007','M1823072687','28007','es_transportation',6.37,0
121,'C1086957388','3','M','28007','M1823072687','28007','es_transportation',23.82,0
121,'C967109509','5','M','28007','M1823072687','28007','es_transportation',19.84,0
121,'C714086473','3','F','28007','M1823072687','28007','es_transportation',19.24,0
121,'C218446443','2','M','28007','M480139044','28007','es_health',619.45,1
121,'C1299745394','2','M','28007','M480139044','28007','es_health',12.21,1
121,'C1514271157','2','M','28007','M1823072687','28007','es_transportation',14.82,0
121,'C115540448','5','F','28007','M1823072687','28007','es_transportation',37.13,0
121,'C1039035065','5','F','28007','M1823072687','28007','es_transportation',16.83,0
121,'C285513182','5','M','28007','M348934600','28007','es_transportation',22.41,0
121,'C472989518','3','M','28007','M348934600','28007','es_transportation',47.02,0
121,'C1000148617','5','M','28007','M1823072687','28007','es_transportation',53.81,0
121,'C1780824451','5','M','28007','M1823072687','28007','es_transportation',20.15,0
121,'C1960297159','2','F','28007','M1823072687','28007','es_transportation',29.07,0
121,'C657290155','3','M','28007','M1823072687','28007','es_transportation',16.74,0
121,'C431496464','2','M','28007','M348934600','28007','es_transportation',11.11,0
121,'C1524019070','3','M','28007','M1823072687','28007','es_transportation',17.46,0
121,'C398651508','4','F','28007','M1823072687','28007','es_transportation',23.06,0
121,'C645539039','2','M','28007','M1823072687','28007','es_transportation',17.92,0
121,'C1267444276','3','F','28007','M1823072687','28007','es_transportation',11.84,0
121,'C1191796691','4','F','28007','M1823072687','28007','es_transportation',6.27,0
121,'C570277915','2','F','28007','M348934600','28007','es_transportation',22.91,0
121,'C1731249040','1','F','28007','M1823072687','28007','es_transportation',23.85,0
121,'C382789952','3','M','28007','M1823072687','28007','es_transportation',31.94,0
121,'C962248715','3','F','28007','M1823072687','28007','es_transportation',31.04,0
121,'C1844993068','2','M','28007','M348934600','28007','es_transportation',18.33,0
121,'C191366309','2','F','28007','M348934600','28007','es_transportation',49.7,0
121,'C1195893546','5','M','28007','M1823072687','28007','es_transportation',13.37,0
121,'C547610089','4','F','28007','M980657600','28007','es_sportsandtoys',518.37,1
121,'C1173530601','2','M','28007','M980657600','28007','es_sportsandtoys',110.83,1
121,'C927282395','4','F','28007','M1823072687','28007','es_transportation',38.63,0
121,'C1158875335','3','M','28007','M348934600','28007','es_transportation',27.39,0
121,'C1555447628','2','F','28007','M1823072687','28007','es_transportation',35.39,0
121,'C149698808','2','F','28007','M348934600','28007','es_transportation',5.14,0
121,'C149698808','2','F','28007','M1823072687','28007','es_transportation',30.75,0
121,'C383368009','4','F','28007','M85975013','28007','es_food',57.63,0
121,'C1279143519','5','F','28007','M348934600','28007','es_transportation',46.53,0
121,'C1744280753','2','M','28007','M348934600','28007','es_transportation',5.68,0
121,'C1123042802','5','M','28007','M1823072687','28007','es_transportation',21.79,0
121,'C1360481565','5','F','28007','M1823072687','28007','es_transportation',16.8,0
121,'C632176173','2','M','28007','M1823072687','28007','es_transportation',29.34,0
121,'C471166875','1','M','28007','M1823072687','28007','es_transportation',2.28,0
121,'C188991095','4','F','28007','M1823072687','28007','es_transportation',24.61,0
121,'C1305161735','6','M','28007','M348934600','28007','es_transportation',20.84,0
121,'C1329920992','5','M','28007','M348934600','28007','es_transportation',30.34,0
121,'C1019678929','4','F','28007','M1823072687','28007','es_transportation',18.85,0
121,'C313266037','2','M','28007','M1823072687','28007','es_transportation',29.14,0
121,'C1887473486','2','F','28007','M1823072687','28007','es_transportation',9.35,0
121,'C1189367947','2','M','28007','M855959430','28007','es_hyper',0.2,0
121,'C1986046665','2','F','28007','M1823072687','28007','es_transportation',47.5,0
121,'C1440340988','5','F','28007','M348934600','28007','es_transportation',0.43,0
121,'C176878772','2','F','28007','M348934600','28007','es_transportation',10.83,0
121,'C98091448','2','F','28007','M209847108','28007','es_wellnessandbeauty',53.26,0
121,'C98091448','2','F','28007','M78078399','28007','es_wellnessandbeauty',13.56,0
121,'C98091448','2','F','28007','M97925176','28007','es_wellnessandbeauty',27.75,0
121,'C1043944424','2','M','28007','M1823072687','28007','es_transportation',10.03,0
121,'C1872803698','3','F','28007','M1823072687','28007','es_transportation',25.25,0
121,'C1933075111','2','F','28007','M1823072687','28007','es_transportation',49.18,0
121,'C247537602','4','M','28007','M1823072687','28007','es_transportation',73.31,0
