step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
129,'C1786430014','1','F','28007','M1823072687','28007','es_transportation',6.83,0
129,'C1581709798','2','M','28007','M348934600','28007','es_transportation',3.52,0
129,'C1147125608','2','M','28007','M1823072687','28007','es_transportation',0.33,0
129,'C510934446','1','F','28007','M1823072687','28007','es_transportation',0.31,0
129,'C1022530210','4','M','28007','M1823072687','28007','es_transportation',1.65,0
129,'C1403689550','2','F','28007','M348934600','28007','es_transportation',50.53,0
129,'C743934970','2','F','28007','M1823072687','28007','es_transportation',33.7,0
129,'C1072577677','3','F','28007','M1823072687','28007','es_transportation',37.19,0
129,'C563130428','3','M','28007','M1823072687','28007','es_transportation',60.61,0
129,'C1918935856','4','M','28007','M1823072687','28007','es_transportation',49.2,0
129,'C369046885','4','M','28007','M1823072687','28007','es_transportation',11.01,0
129,'C227356089','2','F','28007','M1313686961','28007','es_contents',24.26,0
129,'C521129957','5','M','28007','M1823072687','28007','es_transportation',17.04,0
129,'C1621026927','3','F','28007','M1823072687','28007','es_transportation',5.54,0
129,'C179648560','4','F','28007','M855959430','28007','es_hyper',7.64,0
129,'C1821582093','6','F','28007','M1823072687','28007','es_transportation',2.44,0
129,'C1791793827','4','M','28007','M1823072687','28007','es_transportation',28.13,0
129,'C734397713','2','M','28007','M348934600','28007','es_transportation',7.53,0
129,'C494777408','2','M','28007','M1823072687','28007','es_transportation',63.07,0
129,'C30024621','2','F','28007','M1823072687','28007','es_transportation',50.08,0
129,'C429242189','1','F','28007','M1823072687','28007','es_transportation',16.67,0
129,'C1657987748','2','F','28007','M348934600','28007','es_transportation',38.51,0
129,'C1864289868','4','F','28007','M1823072687','28007','es_transportation',0.65,0
129,'C1450354557','3','F','28007','M1823072687','28007','es_transportation',0.26,0
129,'C868933598','1','M','28007','M348934600','28007','es_transportation',11.58,0
129,'C1018153896','3','F','28007','M348934600','28007','es_transportation',32.31,0
129,'C1818021493','2','F','28007','M1823072687','28007','es_transportation',53.61,0
