step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
115,'C335592096','4','M','28007','M840466850','28007','es_tech',12.43,0
115,'C2063574289','1','F','28007','M1823072687','28007','es_transportation',34.18,0
115,'C1398865038','3','F','28007','M1823072687','28007','es_transportation',5.14,0
115,'C664109131','2','F','28007','M348934600','28007','es_transportation',16.27,0
115,'C334841918','2','M','28007','M1823072687','28007','es_transportation',34.08,0
115,'C212188289','4','M','28007','M1823072687','28007','es_transportation',60.39,0
115,'C810134226','2','M','28007','M1823072687','28007','es_transportation',47.47,0
115,'C2120296918','4','F','28007','M1823072687','28007','es_transportation',46.98,0
115,'C2095429384','2','F','28007','M1823072687','28007','es_transportation',14.78,0
115,'C251449240','3','F','28007','M1823072687','28007','es_transportation',32.75,0
115,'C1147125608','2','M','28007','M1823072687','28007','es_transportation',22.75,0
115,'C2035341190','2','M','28007','M348934600','28007','es_transportation',12.76,0
115,'C429242189','1','F','28007','M1823072687','28007','es_transportation',12.36,0
115,'C1128349548','2','F','28007','M1823072687','28007','es_transportation',58.3,0
115,'C803065678','1','M','28007','M209847108','28007','es_wellnessandbeauty',61.05,0
115,'C509546455','2','M','28007','M1823072687','28007','es_transportation',11.78,0
115,'C868933598','1','M','28007','M348934600','28007','es_transportation',24.68,0
115,'C928479694','5','M','28007','M85975013','28007','es_food',23.92,0
115,'C2033826237','4','M','28007','M1823072687','28007','es_transportation',60.01,0
115,'C99017559','3','M','28007','M85975013','28007','es_food',117.85,0
115,'C2085186254','1','F','28007','M855959430','28007','es_hyper',10.46,0
115,'C576545848','6','M','28007','M1823072687','28007','es_transportation',5.07,0
115,'C168710517','4','F','28007','M1823072687','28007','es_transportation',22.92,0
115,'C1273015960','2','M','28007','M348934600','28007','es_transportation',33.78,0
115,'C854479209','2','F','28007','M348934600','28007','es_transportation',6.67,0
115,'C490558731','5','M','28007','M1823072687','28007','es_transportation',30.59,0
115,'C1802570035','4','F','28007','M348934600','28007','es_transportation',11.6,0
115,'C1952937534','4','F','28007','M348934600','28007','es_transportation',4.01,0
115,'C43130617','2','M','28007','M348934600','28007','es_transportation',14.23,0
115,'C607062277','3','M','28007','M348934600','28007','es_transportation',4.01,0
115,'C385721880','2','M','28007','M1823072687','28007','es_transportation',12.28,0
115,'C1267913176','2','M','28007','M348934600','28007','es_transportation',32.35,0
115,'C1992803690','2','F','28007','M348934600','28007','es_transportation',22.21,0
115,'C1584366693','5','F','28007','M85975013','28007','es_food',51.27,0
115,'C272752096','3','F','28007','M1823072687','28007','es_transportation',12.7,0
115,'C1790426542','3','M','28007','M1823072687','28007','es_transportation',39.31,0
115,'C469059843','5','F','28007','M1823072687','28007','es_transportation',52.62,0
115,'C1928450094','2','M','28007','M1823072687','28007','es_transportation',19.82,0
115,'C423250256','4','F','28007','M1823072687','28007','es_transportation',18.91,0
115,'C2112563194','2','F','28007','M1823072687','28007','es_transportation',46.08,0
115,'C573965612','4','F','28007','M348934600','28007','es_transportation',23.65,0
115,'C1122835446','2','F','28007','M1823072687','28007','es_transportation',32.63,0
115,'C221508235','2','F','28007','M1823072687','28007','es_transportation',55.33,0
115,'C1667161948','3','M','28007','M348934600','28007','es_transportation',46.89,0
115,'C203163727','5','F','28007','M348934600','28007','es_transportation',26.31,0
115,'C430579454','4','F','28007','M209847108','28007','es_wellnessandbeauty',25.52,0
115,'C430579454','4','F','28007','M78078399','28007','es_wellnessandbeauty',72.16,0
115,'C1187702596','3','M','28007','M1823072687','28007','es_transportation',66.78,0
115,'C144168365','4','M','28007','M1823072687','28007','es_transportation',28.9,0
115,'C1087747329','2','M','28007','M1823072687','28007','es_transportation',19.78,0
115,'C476466255','2','M','28007','M1823072687','28007','es_transportation',31.23,0
115,'C982406682','1','M','28007','M1823072687','28007','es_transportation',2.12,0
115,'C1743392358','4','M','28007','M1823072687','28007','es_transportation',30.34,0
115,'C1345265337','2','M','28007','M1823072687','28007','es_transportation',70.34,0
115,'C1908932714','2','F','28007','M1823072687','28007','es_transportation',5.5,0
115,'C999723254','2','M','28007','M1823072687','28007','es_transportation',38.8,0
115,'C1421601814','2','F','28007','M1823072687','28007','es_transportation',43.73,0
115,'C1236509536','4','F','28007','M1823072687','28007','es_transportation',40.25,0
115,'C860156566','2','M','28007','M348934600','28007','es_transportation',38.62,0
115,'C1418055040','4','F','28007','M348934600','28007','es_transportation',2.12,0
115,'C1648145906','2','F','28007','M348934600','28007','es_transportation',27.72,0
115,'C695481887','5','M','28007','M1823072687','28007','es_transportation',2.41,0
115,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',23.67,0
115,'C606518659','2','F','28007','M348934600','28007','es_transportation',22.93,0
115,'C1359092613','4','F','28007','M349281107','28007','es_fashion',66.08,0
115,'C1359092613','4','F','28007','M1600850729','28007','es_fashion',19.91,0
115,'C481253497','3','F','28007','M348934600','28007','es_transportation',27.94,0
115,'C785603838','5','M','28007','M1823072687','28007','es_transportation',17.12,0
115,'C1559339990','4','M','28007','M1823072687','28007','es_transportation',16.75,0
115,'C39890933','5','M','28007','M1823072687','28007','es_transportation',38.49,0
115,'C1309194397','4','F','28007','M348934600','28007','es_transportation',2.95,0
115,'C1117259261','3','F','28007','M348934600','28007','es_transportation',45.35,0
115,'C1018979501','3','M','28007','M677738360','28007','es_contents',5.53,0
115,'C114981535','3','F','28007','M1823072687','28007','es_transportation',1.07,0
115,'C208889378','4','M','28007','M209847108','28007','es_wellnessandbeauty',10.93,0
115,'C1877766749','2','M','28007','M1823072687','28007','es_transportation',25.9,0
115,'C136606306','4','M','28007','M348934600','28007','es_transportation',6.32,0
115,'C1825783439','3','F','28007','M348934600','28007','es_transportation',58.75,0
115,'C1842441894','3','M','28007','M1823072687','28007','es_transportation',55.27,0
115,'C61142824','3','M','28007','M1823072687','28007','es_transportation',6.85,0
115,'C447271561','3','M','28007','M1823072687','28007','es_transportation',36.44,0
115,'C1030484150','2','F','28007','M1823072687','28007','es_transportation',45.64,0
115,'C1899748276','5','F','28007','M1823072687','28007','es_transportation',37.86,0
115,'C2011457912','4','F','28007','M1823072687','28007','es_transportation',32.0,0
115,'C954150626','6','F','28007','M1823072687','28007','es_transportation',17.71,0
115,'C871505790','2','F','28007','M348934600','28007','es_transportation',22.63,0
115,'C427983732','4','F','28007','M1823072687','28007','es_transportation',26.3,0
115,'C16680464','2','M','28007','M1823072687','28007','es_transportation',41.43,0
115,'C1128965136','2','F','28007','M1823072687','28007','es_transportation',33.01,0
115,'C1140073765','2','F','28007','M1823072687','28007','es_transportation',20.78,0
115,'C214836772','2','M','28007','M1823072687','28007','es_transportation',7.69,0
115,'C1952109278','1','M','28007','M1823072687','28007','es_transportation',41.73,0
115,'C782199851','2','F','28007','M85975013','28007','es_food',7.79,0
115,'C465897830','4','M','28007','M348934600','28007','es_transportation',48.55,0
115,'C1186953291','4','M','28007','M1823072687','28007','es_transportation',5.66,0
115,'C1963617384','2','F','28007','M1823072687','28007','es_transportation',72.44,0
115,'C1151051721','3','M','28007','M1823072687','28007','es_transportation',45.99,0
