step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
22,'C1978250683','3','F','28007','M1535107174','28007','es_wellnessandbeauty',51.19,1
22,'C606355103','4','F','28007','M348934600','28007','es_transportation',3.84,0
22,'C1248026439','4','M','28007','M348934600','28007','es_transportation',26.84,0
22,'C1809615650','4','M','28007','M348934600','28007','es_transportation',11.14,0
22,'C592766342','2','M','28007','M348934600','28007','es_transportation',24.2,0
22,'C1980881901','4','M','28007','M348934600','28007','es_transportation',45.76,0
22,'C1980881901','4','M','28007','M1823072687','28007','es_transportation',37.96,0
22,'C1439880421','4','F','28007','M348934600','28007','es_transportation',10.96,0
22,'C159913055','3','F','28007','M85975013','28007','es_food',37.33,0
22,'C1846578588','3','M','28007','M348934600','28007','es_transportation',40.67,0
22,'C1415168453','3','F','28007','M1823072687','28007','es_transportation',66.56,0
22,'C1870640785','4','M','28007','M1823072687','28007','es_transportation',64.23,0
22,'C1477499235','3','F','28007','M1823072687','28007','es_transportation',18.94,0
22,'C232299558','3','F','28007','M348934600','28007','es_transportation',5.98,0
22,'C1014010834','1','M','28007','M1946091778','28007','es_wellnessandbeauty',50.6,0
22,'C1581709798','2','M','28007','M348934600','28007','es_transportation',16.71,0
22,'C1771717627','2','F','28007','M348934600','28007','es_transportation',34.54,0
22,'C2118328869','2','F','28007','M1823072687','28007','es_transportation',15.24,0
22,'C706757729','3','M','28007','M348934600','28007','es_transportation',70.09,0
22,'C1710930627','2','F','28007','M348934600','28007','es_transportation',7.17,0
22,'C1141582476','2','F','28007','M348934600','28007','es_transportation',17.41,0
22,'C1415453492','2','F','28007','M1823072687','28007','es_transportation',30.69,0
22,'C43587827','1','M','28007','M348934600','28007','es_transportation',15.4,0
22,'C483009385','3','F','28007','M348934600','28007','es_transportation',21.49,0
22,'C1568358546','2','F','28007','M348934600','28007','es_transportation',15.91,0
22,'C1584366693','5','F','28007','M348934600','28007','es_transportation',23.91,0
22,'C1809104609','1','F','28007','M1823072687','28007','es_transportation',13.3,0
22,'C356873706','3','M','28007','M1823072687','28007','es_transportation',17.63,0
22,'C299858046','2','F','28007','M348934600','28007','es_transportation',15.85,0
22,'C1242770016','4','M','28007','M348934600','28007','es_transportation',21.42,0
22,'C1038879380','2','F','28007','M855959430','28007','es_hyper',75.56,0
22,'C105845174','3','M','28007','M348934600','28007','es_transportation',15.88,0
22,'C130295904','3','F','28007','M348934600','28007','es_transportation',10.08,0
22,'C1847494890','3','M','28007','M2122776122','28007','es_home',269.05,0
22,'C1433318702','5','M','28007','M348934600','28007','es_transportation',7.3,0
22,'C1938976805','2','M','28007','M348934600','28007','es_transportation',50.01,0
22,'C1611113200','6','M','28007','M348934600','28007','es_transportation',50.33,0
22,'C1090046399','2','M','28007','M348934600','28007','es_transportation',72.06,0
22,'C1767734624','3','F','28007','M348934600','28007','es_transportation',19.29,0
22,'C1076053396','4','M','28007','M348934600','28007','es_transportation',32.67,0
22,'C1402203755','3','M','28007','M348934600','28007','es_transportation',26.66,0
22,'C1572610482','3','F','28007','M78078399','28007','es_wellnessandbeauty',86.65,1
22,'C1175850429','4','M','28007','M78078399','28007','es_wellnessandbeauty',182.34,1
22,'C1895811684','4','F','28007','M1823072687','28007','es_transportation',26.93,0
22,'C817389751','5','F','28007','M1946091778','28007','es_wellnessandbeauty',116.68,0
22,'C107125195','1','M','28007','M348934600','28007','es_transportation',32.68,0
22,'C2078460335','6','F','28007','M348934600','28007','es_transportation',20.95,0
22,'C3977999','3','M','28007','M348934600','28007','es_transportation',25.12,0
22,'C602096181','1','F','28007','M1823072687','28007','es_transportation',19.21,0
22,'C824784700','3','F','28007','M348934600','28007','es_transportation',38.44,0
22,'C1897689911','3','M','28007','M348934600','28007','es_transportation',26.81,0
22,'C518028573','2','M','28007','M1823072687','28007','es_transportation',5.72,0
22,'C1873446390','2','M','28007','M348934600','28007','es_transportation',20.48,0
22,'C585317135','3','M','28007','M348934600','28007','es_transportation',80.21,0
22,'C856674856','2','F','28007','M348934600','28007','es_transportation',38.49,0
22,'C656031620','2','F','28007','M348934600','28007','es_transportation',62.99,0
22,'C1760492708','1','F','28007','M1823072687','28007','es_transportation',4.62,0
22,'C1450562088','4','F','28007','M348934600','28007','es_transportation',57.69,0
22,'C371570992','6','M','28007','M348934600','28007','es_transportation',24.12,0
22,'C1533572842','4','F','28007','M209847108','28007','es_wellnessandbeauty',2.94,0
22,'C1533572842','4','F','28007','M78078399','28007','es_wellnessandbeauty',24.31,0
22,'C1045214627','2','F','28007','M348934600','28007','es_transportation',12.56,0
22,'C1660830591','1','F','28007','M348934600','28007','es_transportation',10.96,0
22,'C82010125','3','M','28007','M480139044','28007','es_health',126.78,0
22,'C752356138','2','F','28007','M840466850','28007','es_tech',162.15,0
22,'C1592390864','4','F','28007','M348934600','28007','es_transportation',35.76,0
22,'C92282564','3','F','28007','M1823072687','28007','es_transportation',41.96,0
22,'C2132909556','2','M','28007','M1823072687','28007','es_transportation',22.66,0
22,'C140234280','2','F','28007','M348934600','28007','es_transportation',15.1,0
22,'C206074131','5','F','28007','M348934600','28007','es_transportation',41.47,0
22,'C1101213728','2','M','28007','M1823072687','28007','es_transportation',13.08,0
22,'C1943108967','6','F','28007','M348934600','28007','es_transportation',39.23,0
22,'C1202775726','3','F','28007','M1823072687','28007','es_transportation',16.17,0
22,'C1490048317','6','F','28007','M50039827','28007','es_health',62.28,0
22,'C109947606','3','F','28007','M1823072687','28007','es_transportation',28.67,0
22,'C744245203','2','M','28007','M1823072687','28007','es_transportation',40.19,0
22,'C1450354557','3','F','28007','M85975013','28007','es_food',11.02,0
22,'C56690195','2','M','28007','M1823072687','28007','es_transportation',68.66,0
22,'C1591612680','2','M','28007','M1823072687','28007','es_transportation',33.15,0
22,'C788057671','3','F','28007','M840466850','28007','es_tech',125.91,0
22,'C1268275182','1','M','28007','M348934600','28007','es_transportation',22.76,0
22,'C2004941826','2','F','28007','M17379832','28007','es_sportsandtoys',344.4,1
22,'C1977646698','3','F','28007','M17379832','28007','es_sportsandtoys',648.32,1
22,'C1350082938','3','M','28007','M348934600','28007','es_transportation',83.32,0
22,'C1282333137','2','F','28007','M547558035','28007','es_fashion',16.17,0
22,'C1776310825','4','M','28007','M1823072687','28007','es_transportation',9.76,0
22,'C1722987449','3','M','28007','M1842530320','28007','es_tech',49.24,0
22,'C1948527523','5','M','28007','M348934600','28007','es_transportation',40.43,0
22,'C488606576','2','F','28007','M348934600','28007','es_transportation',50.74,0
22,'C776775180','2','F','28007','M1823072687','28007','es_transportation',26.0,0
22,'C1983511229','3','M','28007','M348934600','28007','es_transportation',62.08,0
22,'C1200311106','3','F','28007','M1823072687','28007','es_transportation',30.96,0
22,'C1973547259','3','M','28007','M1823072687','28007','es_transportation',34.25,0
22,'C1952969809','4','F','28007','M348934600','28007','es_transportation',36.86,0
22,'C700940580','1','F','28007','M1823072687','28007','es_transportation',36.74,0
22,'C968861433','4','F','28007','M85975013','28007','es_food',4.48,0
22,'C2117938225','4','M','28007','M348934600','28007','es_transportation',29.16,0
22,'C1763311989','2','M','28007','M348934600','28007','es_transportation',44.36,0
22,'C126603077','1','F','28007','M85975013','28007','es_food',84.29,0
22,'C1040272582','2','M','28007','M348934600','28007','es_transportation',71.51,0
22,'C928479694','5','M','28007','M85975013','28007','es_food',31.88,0
22,'C1334695551','2','F','28007','M50039827','28007','es_health',37.4,0
22,'C323996741','4','M','28007','M348934600','28007','es_transportation',64.51,0
22,'C530747890','4','F','28007','M1823072687','28007','es_transportation',16.14,0
22,'C1971497679','4','M','28007','M348934600','28007','es_transportation',43.74,0
22,'C172707110','3','F','28007','M1741626453','28007','es_sportsandtoys',115.68,0
22,'C1516006997','2','M','28007','M348934600','28007','es_transportation',20.62,0
22,'C436675602','2','M','28007','M348934600','28007','es_transportation',0.17,0
22,'C423891632','5','M','28007','M1823072687','28007','es_transportation',14.0,0
22,'C1283110336','1','M','28007','M85975013','28007','es_food',21.45,0
22,'C129566217','4','M','28007','M348934600','28007','es_transportation',9.73,0
22,'C961515074','3','M','28007','M1823072687','28007','es_transportation',43.31,0
22,'C1881708420','3','F','28007','M1823072687','28007','es_transportation',38.12,0
22,'C1897313368','5','F','28007','M1823072687','28007','es_transportation',34.19,0
22,'C662836745','3','M','28007','M348934600','28007','es_transportation',30.5,0
22,'C760223382','3','F','28007','M1823072687','28007','es_transportation',15.17,0
22,'C1572595935','3','M','28007','M348934600','28007','es_transportation',30.96,0
22,'C592679392','5','M','28007','M348934600','28007','es_transportation',11.31,0
22,'C1020192133','3','M','28007','M1888755466','28007','es_otherservices',203.84,0
22,'C819690995','5','F','28007','M855959430','28007','es_hyper',24.46,0
22,'C1239061472','2','M','28007','M348934600','28007','es_transportation',25.66,0
22,'C1385406679','2','M','28007','M348934600','28007','es_transportation',7.37,0
22,'C1547534233','2','F','28007','M348934600','28007','es_transportation',42.87,0
22,'C279066833','2','F','28007','M1823072687','28007','es_transportation',7.26,0
22,'C407936671','2','F','28007','M1198415165','28007','es_wellnessandbeauty',36.34,0
22,'C1692355722','2','M','28007','M348934600','28007','es_transportation',27.74,0
22,'C304677660','4','F','28007','M348934600','28007','es_transportation',6.29,0
22,'C1525483242','3','M','28007','M1823072687','28007','es_transportation',25.28,0
22,'C656851338','2','F','28007','M348934600','28007','es_transportation',33.34,0
22,'C1254696728','2','M','28007','M348934600','28007','es_transportation',25.05,0
22,'C59263760','4','F','28007','M348934600','28007','es_transportation',30.1,0
22,'C1920498287','2','M','28007','M348934600','28007','es_transportation',4.82,0
22,'C1379814778','2','F','28007','M348934600','28007','es_transportation',31.78,0
22,'C335592096','4','M','28007','M348934600','28007','es_transportation',10.76,0
22,'C281893917','3','M','28007','M1823072687','28007','es_transportation',41.66,0
22,'C1693925346','4','F','28007','M348934600','28007','es_transportation',3.3,0
22,'C975044667','2','F','28007','M1823072687','28007','es_transportation',14.08,0
22,'C1439470393','2','F','28007','M1823072687','28007','es_transportation',1.86,0
